filename,rmse,chroma_stft,spec_cent,spec_bw,rolloff,zcr,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,Class
Mokshamugalada.mp3-14,0.037051693,0.169920289,1095.462323,1563.295821,1873.005341,0.039379203,-383.8830222,134.7044602,-20.35286748,10.16863111,10.95216681,-20.01951038,-8.483914337,-4.869471843,-25.65888111,-14.67136998,-13.03516446,-11.40580445,-7.393944316,-9.288493022,-8.508769049,-9.014610162,0.295340413,4.15722471,-5.268938612,-2.149505858,saramathi
Mokshamugalada.mp3-15,0.024325663,0.246172203,1607.193303,1765.454651,2709.400283,0.087801434,-386.7904654,113.8180748,-38.42298542,11.91651507,12.27652999,-13.5315854,-1.647879929,-0.756490308,-20.30440192,-15.66580714,-13.37651591,-13.1792623,-4.939545576,-6.571110865,-5.34011943,-2.601814249,4.515627926,12.85866829,6.811685046,7.996628571,saramathi
Mokshamugalada.mp3-16,0.119594149,0.209803354,1456.818273,1743.90756,2441.368571,0.0817342,-227.5870242,118.2114079,-17.81005057,15.94743247,10.06509834,9.959665583,1.566754947,-5.737522473,-15.33076188,-9.420930384,0.807795408,10.96169281,4.182670107,-9.268700357,-15.72768131,-4.042671358,0.197178953,6.608078844,-4.311314921,-12.1192943,saramathi
Mokshamugalada.mp3-17,0.131742522,0.303537645,1296.388046,1747.722125,2480.301669,0.051721532,-210.784876,125.6564999,-9.039297013,27.98202076,13.51283472,10.18657841,-0.448555732,-4.288517359,-10.54937354,-6.208923659,2.060094623,9.064767724,4.844070909,0.466416196,-8.800571666,-5.432796964,-2.818441595,1.981277277,-5.762308866,-9.288991188,saramathi
Mokshamugalada.mp3-18,0.097673744,0.269058169,1749.333384,1989.614817,3223.797173,0.078031274,-199.5186554,110.3273899,-23.82440372,9.640802912,11.20366523,5.337894097,-0.235180335,3.383372118,-7.889177982,-6.183650099,-4.394333036,3.57744413,1.283894876,1.155539064,-7.644057219,-7.944155682,-7.86874012,0.943849098,0.877317327,1.004218819,saramathi
Mokshamugalada.mp3-19,0.097564019,0.284100249,1784.778517,2019.082197,3255.69698,0.081090213,-199.0777826,108.1986407,-23.53991903,5.173489378,9.148337958,4.867018157,1.521545286,7.167555381,-6.159573265,-7.303939313,-6.431262644,0.804415697,-0.282973965,0.527971304,-7.391230122,-6.768937471,-4.871421106,4.572594825,3.993325113,2.572332478,saramathi
Mokshamugalada.mp3-20,0.099550486,0.270380762,1746.358739,2013.297811,3163.647537,0.087505896,-198.1305223,110.5543726,-19.02895035,9.083373797,12.04653843,8.094060216,-1.775710508,1.058291773,-6.601956698,-3.233097576,1.052642453,3.799152567,-3.976956228,-4.312121928,-13.2053821,-5.890247819,-1.839074123,6.331481151,0.157894192,-4.678575817,saramathi
Mokshamugalada.mp3-1,0.059422638,0.190524806,1853.336214,1932.923532,3083.948018,0.101217831,-374.7067196,78.16081315,-30.83498544,-0.656909492,10.07687875,0.061936326,2.964873144,14.20404788,-10.68979121,-14.11778582,-15.22794368,-18.72337441,-6.858928368,8.46668335,8.72799729,2.202756724,6.008749114,-1.337159039,-14.89667865,-3.394745879,saramathi
Mokshamugalada.mp3-2,0.060953029,0.18650795,1818.327531,1896.021741,2949.732163,0.099581408,-361.7319003,81.0141853,-30.91714849,-1.437794397,6.275718596,-5.855777131,2.172865075,12.54169586,-8.104117196,-11.62540064,-10.97697274,-15.14544205,-6.26937961,4.155471352,5.371186568,0.112894246,1.885494368,-0.559535411,-10.20757383,-2.763663045,saramathi
Mokshamugalada.mp3-3,0.061056551,0.185490214,1743.144428,1773.297309,2736.500119,0.10089357,-359.7709787,84.30392719,-34.92758243,-1.502277711,7.263515321,-8.396824533,2.478361541,11.00096516,-7.201132259,-13.03170247,-13.25187364,-16.78984322,-7.201894233,4.232179643,5.555371778,0.758509237,0.896264095,-0.974885305,-7.231635326,-3.05004032,saramathi
Mokshamugalada.mp3-4,0.046948086,0.222028111,1789.240741,1803.010439,2795.549762,0.110095328,-371.4506282,91.48018369,-40.47603274,1.558869082,8.203232819,-6.588763268,5.679334391,11.29476614,-12.95915706,-19.21927329,-18.03163213,-18.33372867,-2.204438015,11.37371136,10.16620297,1.694250791,-0.217811372,-3.722609385,-7.25269478,2.429203081,saramathi
Mokshamugalada.mp3-5,0.036708832,0.135942272,1613.788626,1762.804676,2552.167901,0.083385739,-369.6399664,102.9032083,-38.34617151,2.227307186,5.037825026,-8.034949692,-0.115919944,8.312699215,-12.95158605,-16.3391748,-14.80872139,-17.49770026,-3.980494096,6.347755766,8.646718274,4.705847621,1.646189995,2.848931607,-0.243809552,5.272691989,saramathi
Mokshamugalada.mp3-6,0.031777624,0.136276433,1643.776625,1817.793959,2796.883088,0.076338163,-371.3375588,104.2185095,-36.72096449,7.069647298,6.740092071,-12.91492221,-6.855586705,1.216423055,-11.38877993,-4.154608935,-5.274945544,-10.84464287,-12.29942705,-12.32435972,-2.736844929,1.047757948,3.256548903,12.59786066,11.10006644,11.91045007,saramathi
Mokshamugalada.mp3-7,0.04388418,0.191291363,1534.144726,1679.190273,2495.651576,0.082904261,-381.2077629,105.2514358,-38.54701097,5.129926617,11.46129776,-13.80396079,-10.30749642,-1.701627338,-13.70525789,-1.383060832,5.176268125,-0.142335756,-5.29562129,-13.84721477,-11.40405003,-8.160628608,-2.30643271,3.895979767,8.146587437,13.33683519,saramathi
Mokshamugalada.mp3-8,0.036060829,0.190542185,1549.612289,1745.002341,2578.617741,0.082742508,-392.4213461,101.2224095,-32.48190758,9.636206726,16.13854219,-12.62510994,-3.637718599,-0.742369514,-21.47527655,-10.01417522,-0.987928225,-1.763547471,5.719590985,0.393108934,-8.661676882,-14.05479192,-6.426475592,-0.38149468,1.558119044,2.309013522,saramathi
Mokshamugalada.mp3-9,0.016115334,0.251968778,2119.481691,1942.757016,3649.227934,0.128152664,-355.4162678,83.87757779,-45.46083654,29.48352628,1.8580032,-6.185047658,-7.67464136,2.164383272,-21.2225096,-19.13759641,-12.66089982,-10.72146462,-0.565575335,3.644066935,-6.542185725,0.890076901,-6.101883748,5.962165428,4.220042976,9.534579622,saramathi
Mokshamugalada.mp3-10,0.085556969,0.160012269,1801.926348,1693.860986,2411.102087,0.118280464,-371.4186999,71.60275258,-34.53264002,1.829513629,15.41484523,4.115745957,4.822052461,1.397062882,-27.7417804,-21.43896543,-0.285909749,4.092193378,2.549943195,-4.003620512,-12.01665616,-9.47712947,-3.348141422,7.646535013,1.622346535,-6.510039271,saramathi
Mokshamugalada.mp3-11,0.057906952,0.174342098,1454.070644,1533.048458,1919.605059,0.086583755,-346.2383086,105.7521327,-40.79044293,-20.09304653,-9.178511393,-8.19682029,5.837542475,19.94692027,-5.607906221,-12.89506618,-18.19094821,-16.87802424,-2.095751123,10.30117195,9.936492652,0.736568023,-2.255261979,-3.403448913,-6.430079239,3.352500022,saramathi
Mokshamugalada.mp3-12,0.071415894,0.174991389,1397.31933,1489.674305,1990.921295,0.078915623,-345.9642964,109.4439592,-42.53028308,-9.89362849,-0.037087641,-9.440945053,-5.156536413,0.623952072,-15.523682,-11.58915373,-7.098159422,-7.041328231,2.642935907,8.08705318,2.833389931,-5.853527034,-7.041151728,-2.414337157,1.732845277,4.191019567,saramathi
Mokshamugalada.mp3-13,0.018040674,0.207550183,1339.518007,1767.171228,2402.335473,0.055955822,-395.5751088,125.5628883,-21.7770564,19.35372335,16.81380672,-15.56465322,-7.06898894,-3.60844545,-27.22720728,-15.97679802,-15.64837613,-11.13931857,-5.408690216,-5.042166381,-6.339278552,-10.51929157,-3.075061351,5.209649408,-3.114697518,4.211545068,saramathi
Mokshamugalada.mp3-14,0.037051693,0.169920289,1095.462323,1563.295821,1873.005341,0.039379203,-383.8830222,134.7044602,-20.35286748,10.16863111,10.95216681,-20.01951038,-8.483914337,-4.869471843,-25.65888111,-14.67136998,-13.03516446,-11.40580445,-7.393944316,-9.288493022,-8.508769049,-9.014610162,0.295340413,4.15722471,-5.268938612,-2.149505858,saramathi
Mokshamugalada.mp3-15,0.024325663,0.246172203,1607.193303,1765.454651,2709.400283,0.087801434,-386.7904654,113.8180748,-38.42298542,11.91651507,12.27652999,-13.5315854,-1.647879929,-0.756490308,-20.30440192,-15.66580714,-13.37651591,-13.1792623,-4.939545576,-6.571110865,-5.34011943,-2.601814249,4.515627926,12.85866829,6.811685046,7.996628571,saramathi
Mokshamugalada.mp3-16,0.119594149,0.209803354,1456.818273,1743.90756,2441.368571,0.0817342,-227.5870242,118.2114079,-17.81005057,15.94743247,10.06509834,9.959665583,1.566754947,-5.737522473,-15.33076188,-9.420930384,0.807795408,10.96169281,4.182670107,-9.268700357,-15.72768131,-4.042671358,0.197178953,6.608078844,-4.311314921,-12.1192943,saramathi
Mokshamugalada.mp3-17,0.131742522,0.303537645,1296.388046,1747.722125,2480.301669,0.051721532,-210.784876,125.6564999,-9.039297013,27.98202076,13.51283472,10.18657841,-0.448555732,-4.288517359,-10.54937354,-6.208923659,2.060094623,9.064767724,4.844070909,0.466416196,-8.800571666,-5.432796964,-2.818441595,1.981277277,-5.762308866,-9.288991188,saramathi
Mokshamugalada.mp3-18,0.097673744,0.269058169,1749.333384,1989.614817,3223.797173,0.078031274,-199.5186554,110.3273899,-23.82440372,9.640802912,11.20366523,5.337894097,-0.235180335,3.383372118,-7.889177982,-6.183650099,-4.394333036,3.57744413,1.283894876,1.155539064,-7.644057219,-7.944155682,-7.86874012,0.943849098,0.877317327,1.004218819,saramathi
Mokshamugalada.mp3-19,0.097564019,0.284100249,1784.778517,2019.082197,3255.69698,0.081090213,-199.0777826,108.1986407,-23.53991903,5.173489378,9.148337958,4.867018157,1.521545286,7.167555381,-6.159573265,-7.303939313,-6.431262644,0.804415697,-0.282973965,0.527971304,-7.391230122,-6.768937471,-4.871421106,4.572594825,3.993325113,2.572332478,saramathi
Mokshamugalada.mp3-20,0.099550486,0.270380762,1746.358739,2013.297811,3163.647537,0.087505896,-198.1305223,110.5543726,-19.02895035,9.083373797,12.04653843,8.094060216,-1.775710508,1.058291773,-6.601956698,-3.233097576,1.052642453,3.799152567,-3.976956228,-4.312121928,-13.2053821,-5.890247819,-1.839074123,6.331481151,0.157894192,-4.678575817,saramathi
Mokshamugalada.mp3-1,0.059422638,0.190524806,1853.336214,1932.923532,3083.948018,0.101217831,-374.7067196,78.16081315,-30.83498544,-0.656909492,10.07687875,0.061936326,2.964873144,14.20404788,-10.68979121,-14.11778582,-15.22794368,-18.72337441,-6.858928368,8.46668335,8.72799729,2.202756724,6.008749114,-1.337159039,-14.89667865,-3.394745879,saramathi
Mokshamugalada.mp3-2,0.060953029,0.18650795,1818.327531,1896.021741,2949.732163,0.099581408,-361.7319003,81.0141853,-30.91714849,-1.437794397,6.275718596,-5.855777131,2.172865075,12.54169586,-8.104117196,-11.62540064,-10.97697274,-15.14544205,-6.26937961,4.155471352,5.371186568,0.112894246,1.885494368,-0.559535411,-10.20757383,-2.763663045,saramathi
Mokshamugalada.mp3-3,0.061056551,0.185490214,1743.144428,1773.297309,2736.500119,0.10089357,-359.7709787,84.30392719,-34.92758243,-1.502277711,7.263515321,-8.396824533,2.478361541,11.00096516,-7.201132259,-13.03170247,-13.25187364,-16.78984322,-7.201894233,4.232179643,5.555371778,0.758509237,0.896264095,-0.974885305,-7.231635326,-3.05004032,saramathi
Mokshamugalada.mp3-4,0.046948086,0.222028111,1789.240741,1803.010439,2795.549762,0.110095328,-371.4506282,91.48018369,-40.47603274,1.558869082,8.203232819,-6.588763268,5.679334391,11.29476614,-12.95915706,-19.21927329,-18.03163213,-18.33372867,-2.204438015,11.37371136,10.16620297,1.694250791,-0.217811372,-3.722609385,-7.25269478,2.429203081,saramathi
Mokshamugalada.mp3-5,0.036708832,0.135942272,1613.788626,1762.804676,2552.167901,0.083385739,-369.6399664,102.9032083,-38.34617151,2.227307186,5.037825026,-8.034949692,-0.115919944,8.312699215,-12.95158605,-16.3391748,-14.80872139,-17.49770026,-3.980494096,6.347755766,8.646718274,4.705847621,1.646189995,2.848931607,-0.243809552,5.272691989,saramathi
Mokshamugalada.mp3-6,0.031777624,0.136276433,1643.776625,1817.793959,2796.883088,0.076338163,-371.3375588,104.2185095,-36.72096449,7.069647298,6.740092071,-12.91492221,-6.855586705,1.216423055,-11.38877993,-4.154608935,-5.274945544,-10.84464287,-12.29942705,-12.32435972,-2.736844929,1.047757948,3.256548903,12.59786066,11.10006644,11.91045007,saramathi
Mokshamugalada.mp3-7,0.04388418,0.191291363,1534.144726,1679.190273,2495.651576,0.082904261,-381.2077629,105.2514358,-38.54701097,5.129926617,11.46129776,-13.80396079,-10.30749642,-1.701627338,-13.70525789,-1.383060832,5.176268125,-0.142335756,-5.29562129,-13.84721477,-11.40405003,-8.160628608,-2.30643271,3.895979767,8.146587437,13.33683519,saramathi
Mokshamugalada.mp3-8,0.036060829,0.190542185,1549.612289,1745.002341,2578.617741,0.082742508,-392.4213461,101.2224095,-32.48190758,9.636206726,16.13854219,-12.62510994,-3.637718599,-0.742369514,-21.47527655,-10.01417522,-0.987928225,-1.763547471,5.719590985,0.393108934,-8.661676882,-14.05479192,-6.426475592,-0.38149468,1.558119044,2.309013522,saramathi
Mokshamugalada.mp3-9,0.016115334,0.251968778,2119.481691,1942.757016,3649.227934,0.128152664,-355.4162678,83.87757779,-45.46083654,29.48352628,1.8580032,-6.185047658,-7.67464136,2.164383272,-21.2225096,-19.13759641,-12.66089982,-10.72146462,-0.565575335,3.644066935,-6.542185725,0.890076901,-6.101883748,5.962165428,4.220042976,9.534579622,saramathi
Mokshamugalada.mp3-10,0.085556969,0.160012269,1801.926348,1693.860986,2411.102087,0.118280464,-371.4186999,71.60275258,-34.53264002,1.829513629,15.41484523,4.115745957,4.822052461,1.397062882,-27.7417804,-21.43896543,-0.285909749,4.092193378,2.549943195,-4.003620512,-12.01665616,-9.47712947,-3.348141422,7.646535013,1.622346535,-6.510039271,saramathi
Mokshamugalada.mp3-11,0.057906952,0.174342098,1454.070644,1533.048458,1919.605059,0.086583755,-346.2383086,105.7521327,-40.79044293,-20.09304653,-9.178511393,-8.19682029,5.837542475,19.94692027,-5.607906221,-12.89506618,-18.19094821,-16.87802424,-2.095751123,10.30117195,9.936492652,0.736568023,-2.255261979,-3.403448913,-6.430079239,3.352500022,saramathi
Mokshamugalada.mp3-12,0.071415894,0.174991389,1397.31933,1489.674305,1990.921295,0.078915623,-345.9642964,109.4439592,-42.53028308,-9.89362849,-0.037087641,-9.440945053,-5.156536413,0.623952072,-15.523682,-11.58915373,-7.098159422,-7.041328231,2.642935907,8.08705318,2.833389931,-5.853527034,-7.041151728,-2.414337157,1.732845277,4.191019567,saramathi
Mokshamugalada.mp3-13,0.018040674,0.207550183,1339.518007,1767.171228,2402.335473,0.055955822,-395.5751088,125.5628883,-21.7770564,19.35372335,16.81380672,-15.56465322,-7.06898894,-3.60844545,-27.22720728,-15.97679802,-15.64837613,-11.13931857,-5.408690216,-5.042166381,-6.339278552,-10.51929157,-3.075061351,5.209649408,-3.114697518,4.211545068,saramathi
Mokshamugalada.mp3-14,0.037051693,0.169920289,1095.462323,1563.295821,1873.005341,0.039379203,-383.8830222,134.7044602,-20.35286748,10.16863111,10.95216681,-20.01951038,-8.483914337,-4.869471843,-25.65888111,-14.67136998,-13.03516446,-11.40580445,-7.393944316,-9.288493022,-8.508769049,-9.014610162,0.295340413,4.15722471,-5.268938612,-2.149505858,saramathi
Mokshamugalada.mp3-15,0.024325663,0.246172203,1607.193303,1765.454651,2709.400283,0.087801434,-386.7904654,113.8180748,-38.42298542,11.91651507,12.27652999,-13.5315854,-1.647879929,-0.756490308,-20.30440192,-15.66580714,-13.37651591,-13.1792623,-4.939545576,-6.571110865,-5.34011943,-2.601814249,4.515627926,12.85866829,6.811685046,7.996628571,saramathi
Mokshamugalada.mp3-16,0.119594149,0.209803354,1456.818273,1743.90756,2441.368571,0.0817342,-227.5870242,118.2114079,-17.81005057,15.94743247,10.06509834,9.959665583,1.566754947,-5.737522473,-15.33076188,-9.420930384,0.807795408,10.96169281,4.182670107,-9.268700357,-15.72768131,-4.042671358,0.197178953,6.608078844,-4.311314921,-12.1192943,saramathi
Mokshamugalada.mp3-17,0.131742522,0.303537645,1296.388046,1747.722125,2480.301669,0.051721532,-210.784876,125.6564999,-9.039297013,27.98202076,13.51283472,10.18657841,-0.448555732,-4.288517359,-10.54937354,-6.208923659,2.060094623,9.064767724,4.844070909,0.466416196,-8.800571666,-5.432796964,-2.818441595,1.981277277,-5.762308866,-9.288991188,saramathi
Mokshamugalada.mp3-18,0.097673744,0.269058169,1749.333384,1989.614817,3223.797173,0.078031274,-199.5186554,110.3273899,-23.82440372,9.640802912,11.20366523,5.337894097,-0.235180335,3.383372118,-7.889177982,-6.183650099,-4.394333036,3.57744413,1.283894876,1.155539064,-7.644057219,-7.944155682,-7.86874012,0.943849098,0.877317327,1.004218819,saramathi
Mokshamugalada.mp3-19,0.097564019,0.284100249,1784.778517,2019.082197,3255.69698,0.081090213,-199.0777826,108.1986407,-23.53991903,5.173489378,9.148337958,4.867018157,1.521545286,7.167555381,-6.159573265,-7.303939313,-6.431262644,0.804415697,-0.282973965,0.527971304,-7.391230122,-6.768937471,-4.871421106,4.572594825,3.993325113,2.572332478,saramathi
Mokshamugalada.mp3-20,0.099550486,0.270380762,1746.358739,2013.297811,3163.647537,0.087505896,-198.1305223,110.5543726,-19.02895035,9.083373797,12.04653843,8.094060216,-1.775710508,1.058291773,-6.601956698,-3.233097576,1.052642453,3.799152567,-3.976956228,-4.312121928,-13.2053821,-5.890247819,-1.839074123,6.331481151,0.157894192,-4.678575817,saramathi
Kadri Gopalnath - Mokshamu.mp3-1,0.041831952,0.234296524,1247.579723,1323.680535,2164.586911,0.075566436,-406.36103,115.0473702,-19.1973449,16.00188733,-19.03937706,-16.73999666,2.847801939,-8.561440709,-6.928730938,16.42694949,4.028443126,2.727803245,6.392695859,-2.301204967,7.846807824,-2.465692138,-6.762072499,-2.735915386,-8.048124431,-13.92814593,saramathi
Kadri Gopalnath - Mokshamu.mp3-2,0.058233924,0.226077419,1242.706996,1232.201194,2088.220706,0.069569496,-355.3643838,112.868212,-25.59138335,16.27356117,-18.98439915,-21.62047544,-2.876505777,-8.59066697,-8.001460438,8.064211772,-2.872821657,1.587970402,5.893107787,-5.739116029,1.263514886,-1.950112941,-5.107000195,-6.548316579,-9.136600059,-11.47025004,saramathi
Kadri Gopalnath - Mokshamu.mp3-3,0.0732105,0.247028268,1311.64187,1269.231532,2434.701944,0.068964058,-295.9076257,132.1460412,-42.57306143,28.44946227,-23.03670048,-24.1842068,1.432469399,-12.72871449,-3.372479665,5.899870952,-13.36422541,-2.897176723,3.031937707,-6.391122304,-0.132403428,-4.088642321,-5.975201601,-9.306641128,-11.30798489,-9.382509094,saramathi
Kadri Gopalnath - Mokshamu.mp3-4,0.112481132,0.285334169,1776.263282,1383.248762,3189.797378,0.107675086,-201.406544,123.6785517,-83.95326036,35.34140375,-32.50417838,-30.11020871,-5.79120909,-7.745612271,-13.7741537,6.906380429,-15.98348398,-2.131994035,0.417297151,-17.38512098,-5.015454304,-10.03820995,-6.96132957,-14.35023085,-13.38366975,-5.404787635,saramathi
Kadri Gopalnath - Mokshamu.mp3-5,0.092827827,0.257375705,1533.601962,1262.165575,2837.749507,0.088611709,-241.0475233,129.7520668,-68.83449973,30.25434693,-21.49064354,-25.79464098,1.524918477,-10.83335979,-6.990953926,4.139490668,-19.68139456,-5.996571022,0.494090247,-13.75221926,-3.249818236,-6.364171168,-11.1933043,-16.54703236,-12.59962911,-6.482314693,saramathi
Kadri Gopalnath - Mokshamu.mp3-6,0.074707821,0.257961442,1689.761846,1315.242906,3034.081653,0.108300177,-277.4267044,114.1287782,-69.30294139,31.1579384,-22.28385288,-22.09047083,2.052683054,-9.806536672,-11.49584351,5.532218832,-16.19849708,-5.308955265,1.278414021,-11.24045993,-2.019096747,-7.380233243,-9.01205398,-14.13503322,-9.945479758,-7.724769741,saramathi
Kadri Gopalnath - Mokshamu.mp3-7,0.105008669,0.309461632,1922.362929,1440.881858,3382.229548,0.126684797,-192.2512385,110.292577,-85.1229775,35.56997868,-34.41377274,-24.19656611,-2.743223817,-4.554437397,-14.17606851,3.923613104,-19.17077322,-4.332477875,0.727247501,-16.57256192,0.098154661,-10.52695822,-7.928345743,-14.4245611,-13.32940875,-4.445382576,saramathi
Kadri Gopalnath - Mokshamu.mp3-8,0.071637399,0.253457419,1505.591004,1250.949942,2864.632678,0.086018376,-271.5407259,124.1390825,-62.62450464,19.57667369,-20.85054083,-28.23646689,4.757776626,5.767106543,-5.13033817,-10.83473644,-10.45161333,6.290813093,-5.077583162,-18.94053133,-3.601868532,-3.967102158,-3.553851041,-9.492920715,-14.58110015,-8.899491951,saramathi
Kadri Gopalnath - Mokshamu.mp3-9,0.202499345,0.328200059,2408.714885,1866.349629,4124.158395,0.148491921,-66.65217908,64.87255689,-78.42812223,25.42814856,-28.56037547,-2.825934229,-17.84543357,6.401028959,-19.89121569,3.608368682,-20.44618391,-7.862056335,-7.443873076,-18.34467759,-3.779369042,-12.34450932,-4.496373691,-2.761361599,-8.762563983,2.816380447,saramathi
Kadri Gopalnath - Mokshamu.mp3-10,0.227110684,0.298764681,2026.767965,1610.952857,3316.146614,0.143748942,-116.8097075,83.51348779,-69.52771067,24.90991616,-18.11710421,-12.06816479,-11.68465923,-4.605004311,-17.12712239,-4.714481684,-11.03960862,-2.926341212,3.022298354,-2.091050467,-0.979238062,-2.328775539,-10.12922321,-11.21221702,-8.851434291,-1.494835063,saramathi
Kadri Gopalnath - Mokshamu.mp3-11,0.17578505,0.326422829,1868.584471,1564.169525,3345.246438,0.113510274,-115.1226863,114.0663623,-76.04765335,41.38626835,-22.90354509,0.071651301,-9.509426784,7.082058179,-16.7699031,1.57943747,-13.94969108,-5.492703448,-1.302104335,-20.01525794,-2.112375695,-9.815114482,-6.010896552,-5.621923081,-8.566275752,-1.416229956,saramathi
Kadri Gopalnath - Mokshamu.mp3-12,0.26588127,0.286884474,1789.518978,1617.174052,3249.713683,0.100537563,-53.16500481,121.5465878,-64.12474853,34.19592592,-16.93580776,7.356038691,-15.57997144,0.686067375,-12.94653016,-2.072313823,-13.89263874,-7.462346931,-4.373946082,-9.025188984,-7.221400139,-7.074340995,-6.339461432,-2.750777517,-7.392719566,-1.99937897,saramathi
Kadri Gopalnath - Mokshamu.mp3-13,0.12585105,0.319982496,1765.880933,1561.139213,3347.546425,0.104371251,-136.426139,127.8540473,-59.87125523,49.69078573,-18.51399177,-3.910209771,-3.792381842,3.502496508,-12.84312548,10.37071128,-10.84699994,-3.974751182,3.635336271,-19.11400147,1.113201043,-7.946661527,-7.896341535,-4.29946722,-7.068744742,1.281677704,saramathi
Kadri Gopalnath - Mokshamu.mp3-14,0.177779734,0.26250214,2091.256273,1623.612143,3486.962248,0.14578899,-133.2434983,94.20255197,-67.50481907,30.99385524,-16.35278353,2.510968034,-19.06160577,-0.007268508,-19.42531538,1.728964793,-16.47587833,-6.599177949,4.712059692,-1.147062046,9.498010522,-1.429495192,-7.237705812,-7.232575601,-2.762746486,3.494504317,saramathi
Kadri Gopalnath - Mokshamu.mp3-15,0.137452424,0.239469481,1560.345378,1284.560466,2762.183297,0.088253435,-220.804311,114.1776182,-74.52658945,22.1376177,-16.11783292,-18.71630894,-7.020083864,0.308270609,5.23070853,-9.087030842,-10.21176864,-2.412038556,-2.82080669,-6.957575189,-13.71750114,-8.38365957,-5.45445312,-8.643416044,-7.096349909,-2.31845896,saramathi
Kadri Gopalnath - Mokshamu.mp3-16,0.173796803,0.46281693,2483.432078,2235.884075,4739.67134,0.139395227,-49.92142193,77.58573655,-41.8713517,24.17367665,12.6502665,13.24207373,-13.25063465,-1.526378078,-5.120273048,4.661236921,-5.582228981,-6.539754961,-8.555504915,3.063502482,-7.394748317,-1.981849945,-8.375552702,5.740107436,-4.803768985,0.256678676,saramathi
Kadri Gopalnath - Mokshamu.mp3-17,0.174818724,0.465615198,2443.027737,2213.132579,4640.388607,0.135251639,-50.21041281,78.64379249,-44.59199546,21.75699904,14.10296336,15.4780758,-12.41718363,-1.029951631,-6.41671221,5.010192841,-5.380852029,-7.174156552,-8.955757189,1.964479259,-6.897709221,-1.595924078,-9.885807429,4.128365677,-5.61008187,-0.056881224,saramathi
Kadri Gopalnath - Mokshamu.mp3-18,0.161860824,0.458868358,2428.815583,2195.053228,4596.188874,0.134848013,-59.76376377,78.58686354,-45.98309957,20.54208098,13.22047046,15.37680933,-12.8331173,-0.785691328,-6.333748467,4.026992188,-4.398286972,-7.156133419,-9.679510082,1.362930622,-8.005046055,-2.075535994,-10.5007661,3.06114338,-5.848323495,0.065139053,saramathi
Kadri Gopalnath - Mokshamu.mp3-19,0.153537303,0.463888308,2460.12204,2193.686743,4622.85538,0.141012753,-63.06506449,77.24975423,-47.18289748,20.16250464,12.54414101,15.31283786,-12.72406587,-0.966484652,-6.339412341,4.062181743,-3.616670529,-6.240293658,-9.67184297,1.280665625,-7.660808425,-1.637216792,-10.13639916,3.719299757,-5.729255878,0.206113023,saramathi
Kadri Gopalnath - Mokshamu.mp3-20,0.175557971,0.471911587,2498.699078,2231.072586,4772.13781,0.139631053,-45.40818616,75.83171633,-45.53145879,19.05673077,11.22497499,15.49931909,-13.55535059,-0.521139133,-4.611463527,2.791675114,-5.78007268,-5.425913691,-9.328383177,2.265354244,-6.756891985,-0.81724832,-9.826351513,3.984867788,-5.369938771,0.105165501,saramathi
Kadri Gopalnath - Venkatachala Nilayam.mp3-1,0.059757445,0.218041382,1343.764078,1572.043493,2531.534482,0.052223955,-283.9791216,125.8607255,-24.33636618,25.64817825,-7.622017872,-4.843608864,-5.181658469,-5.635010118,-19.26394074,-7.66110606,-16.06746117,-7.850596656,-9.291515757,-9.545573514,-6.720346574,-2.549722039,1.692605402,-0.111815997,-5.032625325,4.575040071,sindhubhairavi
Kadri Gopalnath - Venkatachala Nilayam.mp3-2,0.059757445,0.218041382,1343.764078,1572.043493,2531.534482,0.052223955,-283.9791216,125.8607255,-24.33636618,25.64817825,-7.622017872,-4.843608864,-5.181658469,-5.635010118,-19.26394074,-7.66110606,-16.06746117,-7.850596656,-9.291515757,-9.545573514,-6.720346574,-2.549722039,1.692605402,-0.111815997,-5.032625325,4.575040071,sindhubhairavi
Kadri Gopalnath - Venkatachala Nilayam.mp3-3,0.073390104,0.217375464,1372.454261,1573.636035,2667.920475,0.052854908,-238.282298,131.7117862,-30.53584762,25.81740154,-13.9969243,-1.873853816,-3.283716129,-0.365371059,-9.835432273,-6.440032452,-15.01494234,-9.927709406,-10.93913272,-6.975201374,-6.845823267,-0.143912791,-2.133227943,-1.427822532,-4.31925852,5.529059229,sindhubhairavi
Kadri Gopalnath - Venkatachala Nilayam.mp3-4,0.101548977,0.237547982,1526.944184,1654.361353,2939.580545,0.064446975,-185.8724512,123.2258667,-38.75873448,27.06355066,-4.093542664,2.27828836,-4.598988316,-3.68241188,-10.34319638,1.033464733,-15.27014927,-7.646920354,-11.32766507,-1.016988659,-4.206644141,-2.034948458,-5.577233726,-1.867506732,-5.862798489,6.15036814,sindhubhairavi
Kadri Gopalnath - Venkatachala Nilayam.mp3-5,0.046072531,0.365502922,1566.603918,1874.283548,3190.629489,0.055260646,-253.3365167,125.6039604,-20.70020396,23.05794952,-3.491841203,9.471072903,3.834365526,4.346766369,-1.087665638,-1.717037856,-8.697635961,-6.764623251,-12.16742058,0.316372503,-2.201825338,2.405534534,-12.13068751,-6.505808123,-12.77887148,1.428785196,sindhubhairavi
