filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,Class
A ,0.331563324,0.210757434,851.4032164,1141.75,1475.442535,0.036606872,-198.8409882,154.9794159,-30.72083282,36.80471802,-23.45558167,8.7920084,-3.411787033,-11.98159695,9.90530014,-0.865381718,-9.318620682,-6.218351364,-9.215019226,-23.78970909,-8.042926788,3.057789564,-2.177914858,6.933328152,-10.42275906,-8.610033035,F#
A ,0.348194659,0.260487467,874.4189029,1163.892805,1527.815762,0.038828563,-141.5016785,171.0520935,-37.64198685,43.96300125,-25.80450058,9.965956688,-5.41210413,-13.4366188,9.896905899,-1.666081905,-10.48905277,-4.114593983,-6.051744461,-26.86187553,-10.64363289,3.165030479,-4.079959393,7.842487812,-12.09853935,-9.7623806,F#
A ,0.349818677,0.257203907,856.1500426,1149.081109,1461.257831,0.036586702,-149.1309814,169.1929779,-37.21951675,40.64915466,-26.09305191,11.31317234,-3.569551468,-13.58938694,11.65320683,-0.961622775,-10.97134495,-6.687994957,-11.60382462,-26.84399796,-8.152852058,3.806727648,-3.281950951,8.112731934,-11.86465454,-9.891231537,F#
A ,0.348486543,0.254373997,849.8805701,1142.702817,1455.482866,0.035954431,-152.2506104,168.7957153,-38.5226326,39.83547211,-26.21897697,10.56604195,-3.855597258,-12.90428448,11.89272785,-0.931984723,-11.4702301,-8.154594421,-14.51601505,-25.99918365,-7.940021515,3.433278561,-2.453796625,8.444611549,-13.11326599,-8.845727921,F#
A ,0.347784728,0.255209565,852.1299959,1142.976198,1455.016202,0.03733084,-150.6658783,169.5800781,-38.29583359,40.17271042,-26.58095169,9.90443325,-5.314049244,-13.76523304,11.07369709,-1.456113696,-11.41870308,-7.724814892,-13.50956631,-26.27595329,-8.398358345,3.681992769,-3.002049923,7.715380192,-13.69505978,-9.311514854,F#
A ,0.348343879,0.257640392,858.6438825,1148.63185,1469.799446,0.037335753,-148.772995,168.9900055,-38.48861313,40.10820007,-27.02236748,10.2297163,-5.499787807,-14.23604584,10.60786343,-1.436324,-11.52264881,-7.826279163,-12.63978863,-26.79666901,-8.92924118,3.932630301,-3.692998886,7.298785686,-12.55804729,-9.874703407,F#
A ,0.347120553,0.257205278,854.7972214,1146.536384,1463.016153,0.037156994,-150.0340576,168.8102264,-39.01725769,39.82838058,-26.82219315,10.23592281,-4.750005722,-13.97942066,10.96347904,-1.681197643,-12.1775713,-8.050917625,-13.8937273,-26.6831398,-9.166121483,3.523276567,-3.22507453,7.867540359,-12.73754501,-9.143795013,F#
A ,0.34832406,0.25569275,847.5244311,1138.952541,1452.057886,0.036584435,-151.8686371,169.2799683,-38.55125427,39.71237183,-26.46746445,10.06224442,-4.409865379,-13.90084743,11.25376606,-1.019126654,-11.99838924,-7.90511322,-13.75093079,-25.77089691,-8.643140793,3.887741327,-2.533508778,7.317288876,-12.8223114,-8.929923058,F#
A ,0.311978787,0.148295298,1408.565635,1582.905808,1874.038668,0.087607558,-164.639267,127.9859619,-31.48660088,-22.59510612,-44.15414429,-15.05285549,-25.54576302,-11.23817253,-20.42421532,0.761462986,1.358246922,-2.086288452,-14.24482727,-2.238930464,-9.504685402,3.693267822,-10.49790287,13.002038,-14.56258202,5.566401482,F#
A ,0.30899483,0.153206229,1410.539895,1583.513878,1859.638755,0.087609825,-160.6526031,128.1796265,-31.76593399,-23.04063034,-44.00662994,-14.44042778,-25.87401772,-10.73906136,-21.24880791,1.242563009,1.861694694,-2.316764832,-14.90132809,-1.797751784,-10.19175434,4.392892361,-10.99455738,13.32831669,-14.6540184,5.075738907,F#
A ,0.307770401,0.149068668,1403.122002,1585.612538,1873.563671,0.086547852,-161.870163,128.5501251,-30.63239479,-22.52086449,-44.17902374,-15.11253738,-26.62509155,-11.08753967,-21.26726723,1.485488415,1.707732677,-2.070357561,-14.70321465,-1.892632365,-9.432520866,3.649285555,-10.21182442,12.87971973,-14.31650925,5.547467709,F#
A ,0.313176006,0.151593655,1409.555018,1587.828381,1867.738706,0.087637414,-160.5172577,127.9906616,-31.01896858,-23.18576241,-44.35029602,-15.31250572,-26.06181717,-10.69343472,-21.03533554,1.039011478,1.490461111,-2.693857908,-14.16296768,-2.339142799,-9.77592659,3.971633196,-10.61821079,13.10297108,-14.68234062,5.335978508,F#
A ,0.31189242,0.149121702,1414.920298,1589.73411,1893.963547,0.088125695,-161.3907928,127.8948669,-31.43095779,-22.50915146,-43.90062332,-14.32958031,-26.29364204,-10.98370647,-21.28601265,1.376372576,1.628994823,-2.208138227,-14.88767147,-1.284833908,-9.930173874,4.075939655,-10.73957062,13.08274746,-14.65166664,5.680463314,F#
A ,0.312152803,0.151709974,1397.958522,1579.485222,1838.730548,0.086288216,-161.3121185,129.1054688,-30.49637794,-22.46711731,-44.55446243,-14.96876812,-26.17324066,-10.75058079,-21.07424927,1.107026577,1.573096991,-2.237869024,-14.30882835,-2.370224476,-9.350645065,3.603517056,-10.52744007,13.0673933,-15.03114128,5.471909523,F#
A ,0.311504394,0.151164055,1417.321531,1592.06932,1889.346909,0.088199391,-160.3605804,127.2818527,-31.43083954,-23.44129181,-44.10916901,-15.12844086,-26.22133255,-10.68591881,-21.46553421,1.387737036,1.555898666,-2.499251604,-14.62122059,-1.765721202,-9.952944756,3.88340354,-10.62329769,13.08960533,-14.38851166,5.134629726,F#
A ,0.312139809,0.150166854,1399.227093,1579.187176,1851.613804,0.086700156,-161.7298737,129.5267334,-30.95138359,-22.23028183,-44.2216568,-14.49624825,-26.55421066,-10.7241993,-20.95173645,1.507680178,1.563844442,-2.434847355,-15.36751747,-1.876237273,-10.04117489,3.811227083,-10.46203327,13.40359497,-14.73853111,5.71513176,F#
A ,0.315717191,0.149738699,1404.363404,1587.038819,1867.213709,0.086720186,-161.5821838,128.4428864,-30.56248856,-22.78192902,-44.42395401,-15.57015038,-26.30185127,-10.84714222,-20.87924194,0.769689322,1.265508294,-2.302873135,-14.3146286,-2.571682692,-9.625707626,3.87107563,-10.54043579,13.06552601,-14.81466198,5.096396446,F#
A ,0.30998835,0.148886412,1418.758811,1595.874118,1909.355121,0.088490773,-161.3246613,127.0795975,-31.16859818,-23.13159943,-44.09465027,-15.00973511,-26.42199516,-10.85460472,-21.73138046,1.277050495,1.48818171,-2.087048531,-14.75835323,-1.60355413,-9.873161316,3.844296217,-10.44973278,13.11537075,-14.14229107,5.459244251,F#
A ,0.310348541,0.151533023,1398.148536,1576.020973,1834.172242,0.086372872,-161.665741,129.4532318,-31.11266518,-22.49456978,-44.07294464,-14.45921707,-26.43401146,-10.7747736,-20.54823303,1.418789864,1.730784535,-2.53572464,-15.39856434,-2.135572195,-10.20158195,3.951441765,-10.45509624,13.32231712,-14.75538445,5.622018814,F#
A ,0.31386745,0.151025325,1409.207033,1581.772576,1866.372048,0.087904608,-160.9425049,128.7674408,-31.57350159,-22.27699089,-44.56397629,-14.19002628,-25.5043602,-11.52862549,-20.28933144,1.087374091,1.727296829,-2.454163551,-15.34489918,-1.716706872,-9.688530922,3.674353361,-10.39734173,13.3584547,-14.80804539,5.827483177,F#
A ,0.31170398,0.145365506,1406.94684,1595.372239,1919.96339,0.08640953,-164.8265991,128.0922394,-30.56467628,-20.82927513,-43.42006683,-16.36476517,-27.18928146,-10.87045765,-20.32840919,0.512590468,1.272134781,-3.272215605,-15.59374046,-2.853622913,-9.974698067,3.537914276,-11.14768124,12.99674034,-15.53105068,5.136100292,F#
A ,0.313853979,0.152075678,1411.62755,1586.664465,1867.288709,0.087744745,-160.4072266,128.2793732,-31.43120575,-23.19874954,-44.18701172,-14.76419449,-25.88799477,-10.63768959,-20.85497856,1.151144862,1.538790226,-2.790622473,-15.22963142,-2.064557314,-10.30042934,4.140616417,-10.56851387,13.39051056,-14.62880039,5.241718292,F#
A ,0.30850625,0.150846139,1398.625098,1577.671865,1842.405526,0.08660832,-161.9324493,129.305481,-31.03059387,-22.3328476,-44.11989975,-14.67261887,-26.39518738,-10.84693623,-21.17716599,1.435421824,1.744401574,-2.309515238,-14.87178898,-2.140388489,-9.663321495,3.842414141,-10.66933346,13.04997063,-14.92356205,5.484192848,F#
A ,0.313203633,0.151660129,1409.703369,1588.887735,1868.23037,0.087574678,-160.5454712,127.9900436,-30.94068146,-23.25062943,-44.33380127,-15.126091,-25.96141243,-10.88999271,-21.07107735,1.04608345,1.653891325,-2.376403093,-13.95485783,-2.015228271,-9.583333015,3.906775236,-10.71140766,13.08567619,-14.92417908,5.167812824,F#
A ,0.308336347,0.15151687,1408.582591,1585.757143,1865.472053,0.087455253,-160.8820953,128.2992706,-31.19903183,-22.52349281,-43.84195328,-14.49472904,-26.15318489,-10.93500805,-20.88712311,1.372567415,1.865281105,-2.589853287,-15.07028198,-1.911606908,-10.26796055,4.235671043,-10.77799416,13.43070221,-14.40681553,5.767893791,F#
A ,0.316178083,0.149608254,1402.737584,1585.618167,1865.022056,0.086973397,-161.5546417,128.7589722,-30.5468483,-22.3210659,-44.38481522,-15.03452301,-26.37486076,-10.85862637,-21.32731438,0.775878727,1.327906966,-2.03079319,-14.24358082,-2.269481421,-9.42447567,3.602377415,-10.51331997,12.80831718,-15.03837299,5.522393703,F#
A ,0.311095566,0.1517106,1416.511031,1592.400696,1885.646931,0.087848675,-160.190918,127.3856659,-31.18049812,-23.51424217,-44.24650955,-15.14465523,-26.0791893,-10.72544575,-21.34571266,1.504935741,1.529660821,-2.515179396,-14.78167343,-1.717873931,-9.939819336,4.011277676,-10.63062477,13.27518082,-14.48256683,5.108917713,F#
A ,0.308964431,0.14889881,1406.08915,1585.080479,1875.655325,0.087308996,-161.8893433,128.5183563,-30.88569641,-22.50130272,-43.97127914,-14.80457878,-26.37252426,-11.07374001,-20.89722252,1.369352579,1.832711697,-2.092558384,-14.80965996,-1.612877965,-9.744721413,3.680603504,-10.29174423,13.33631802,-14.27574158,5.871198177,F#
A ,0.31661582,0.151303083,1403.836106,1584.862245,1857.422102,0.087363039,-160.3472137,128.4637451,-30.33269119,-22.93944168,-44.58569717,-15.26861858,-25.94865608,-10.8633461,-20.97370911,0.924967587,1.40861237,-2.578108311,-14.50048637,-2.259032011,-9.614075661,3.680769205,-10.47031116,13.06242466,-14.86631107,5.390844822,F#
A ,0.312293261,0.151521996,1414.117713,1588.344617,1877.755312,0.088406873,-160.3041687,127.8276672,-31.414217,-23.11091614,-44.51751328,-14.83180714,-26.12313843,-10.86544609,-21.1166153,1.286132693,1.620323181,-2.847704887,-15.08691216,-1.925302982,-10.27383518,4.077695847,-10.54489326,13.58780575,-14.42967701,5.17385149,F#
A ,0.311705649,0.149378911,1403.803145,1585.092354,1878.13031,0.086514216,-161.2761536,128.6472778,-30.78788376,-22.24720001,-44.80985641,-15.23404217,-26.00315285,-11.45976925,-20.40842628,0.491841614,1.481841207,-1.715458632,-14.31616116,-2.28845644,-9.105586052,3.224257946,-10.21494865,13.04278278,-14.93660641,6.168152809,F#
A ,0.302529931,0.139233291,1358.366028,1530.553656,1804.122424,0.084355121,-185.9689026,122.8737793,-29.28072929,-21.9996624,-42.43761063,-14.14792347,-24.79608345,-10.57472324,-19.89133835,1.054062843,1.627593279,-2.566790819,-13.99849892,-2.045556068,-9.254213333,3.591656208,-9.955625534,12.51348019,-13.86888695,5.106841564,F#
A ,0.310936362,0.150350347,1417.966894,1591.164901,1902.830161,0.088118515,-160.1920166,127.5899506,-31.74993324,-22.94093704,-44.82201767,-15.02654552,-25.52280807,-11.55527401,-20.64476967,1.111098886,1.726450682,-2.530098915,-14.63371086,-1.754829526,-9.521861076,3.811495781,-10.44535446,13.33746147,-14.31894112,5.728540421,F#
A ,0.312815696,0.149919286,1403.283687,1580.167131,1861.447077,0.08715329,-161.3811493,129.1600037,-31.09689713,-22.10612106,-44.5461731,-14.44710255,-25.68928146,-11.43255234,-20.3585453,1.265916705,1.625913501,-2.216817379,-15.17457771,-1.84704268,-9.54654026,3.499764204,-10.20025253,13.29298878,-14.66702366,5.933235645,F#
A ,0.313874513,0.14889425,1399.637102,1579.706465,1864.863723,0.086383453,-162.4198151,129.1145325,-30.93276024,-22.05011749,-44.74368286,-15.18787479,-25.84461784,-11.28606796,-20.48953056,0.411120057,1.143854737,-1.704286337,-14.50735569,-2.473332644,-9.31397438,3.504234314,-10.28306675,13.1500864,-14.81169605,5.391924858,F#
A ,0.311163396,0.15317297,1411.056658,1583.328156,1856.572107,0.088215642,-160.1547241,128.1314392,-31.91319847,-23.04404259,-44.3199234,-14.68417168,-25.83600998,-10.97462273,-21.06851387,1.220574856,1.62335825,-2.626528978,-14.97269535,-2.161832094,-10.06759167,4.121629715,-10.85750961,13.1130352,-14.86604786,5.152142048,F#
A ,0.309156746,0.143275946,1409.387765,1595.871189,1939.738271,0.086209229,-165.862854,128.0961914,-30.46888351,-20.51069641,-42.94988251,-15.97195816,-27.65017319,-10.69519806,-20.02529144,1.175247669,1.506497741,-3.302503109,-16.54247665,-2.6746521,-10.37163448,3.672992468,-10.7385006,13.45401955,-14.75616646,5.403862953,F#
A ,0.317189634,0.152287573,1397.667362,1577.861347,1834.972238,0.086629484,-160.5440674,129.410965,-30.91165352,-22.64728165,-44.48125839,-15.14364529,-26.19725037,-10.64267635,-21.02053833,0.910466135,1.258665681,-2.491444588,-14.71878338,-2.489583254,-9.780924797,3.714152813,-10.7614069,13.14733505,-15.39041138,5.243533134,F#
A ,0.315810233,0.207833022,582.4312693,766.437235,1001.885608,0.02855047,-253.520752,212.1322632,-36.87450027,29.35973549,18.59220505,-9.356747627,7.681931019,-10.02208138,-3.530130863,0.778333843,-18.05804634,-12.3670063,-9.292510986,-14.56173229,-0.563241005,0.727275431,-10.4024086,-8.204872131,-10.43638039,-6.78243351,G
A ,0.307806462,0.236513734,578.5648067,749.8169927,1003.277267,0.028694838,-237.4234467,217.4773407,-38.66641617,30.80842972,19.77496338,-9.173381805,8.278689384,-10.43427658,-2.905154228,0.135170072,-19.30753899,-12.4909277,-8.362938881,-13.17737198,-1.883514285,-0.603016794,-8.398563385,-7.511892796,-10.32840729,-5.913397312,G
A ,0.302903086,0.243317872,577.1144564,746.0528783,1000.768948,0.028167252,-235.1094055,217.8475494,-38.68603516,31.15097427,20.02296066,-9.465161324,8.833381653,-10.28258038,-2.582791567,0.080393955,-19.61649132,-12.67246532,-8.897494316,-13.21742535,-2.077550888,-0.661260664,-8.128503799,-7.603843689,-9.949560165,-5.186676025,G
A ,0.308104426,0.251909673,579.432907,746.7063162,1000.277285,0.028348657,-230.2315216,218.4034424,-38.41709518,32.15779877,18.63439751,-8.292561531,8.306470871,-10.62671757,-2.060058117,-0.039766081,-19.2179184,-12.73822403,-9.295345306,-12.97198009,-1.50552249,-0.082420073,-8.280067444,-8.127965927,-9.597646713,-3.635850191,G
A ,0.305795044,0.253324896,576.4718697,742.6783044,997.3356359,0.028194463,-230.6185455,218.2466431,-38.3463974,32.02900314,19.0783844,-8.81734848,8.644579887,-10.6394062,-1.788993478,-0.264091909,-19.69470406,-13.17587471,-9.189141273,-12.37161636,-2.212692499,-0.759207249,-7.960627556,-7.509539604,-9.574479103,-4.704810143,G
A ,0.312187195,0.229478747,576.2950839,757.0454353,991.7356698,0.027443145,-241.3950043,215.3972778,-37.92782593,29.89525604,18.69135666,-10.29717159,9.048399925,-8.443253517,-2.285798788,0.651279032,-18.15587425,-12.04005337,-9.622400284,-13.60099983,-0.832389891,-0.553749084,-10.08853817,-8.628862381,-10.61871147,-6.82420826,G
A ,0.309409738,0.24567543,573.3743627,742.4962379,993.6773247,0.028339587,-234.8598328,217.3936005,-38.7658844,31.02674866,19.41772461,-9.052887917,8.838950157,-11.05091763,-2.722176313,0.199234694,-18.82238388,-12.62884617,-9.757217407,-13.31225777,-1.788629413,-0.001401706,-8.880803108,-8.498581886,-9.897254944,-5.504845142,G
A ,0.317512453,0.237111613,569.2328978,743.7114983,982.2773936,0.028392874,-239.5500488,216.4378357,-38.22019958,29.7930603,19.38815117,-9.753777504,9.03301239,-10.91332531,-3.503603935,1.095712781,-17.59523964,-11.83292484,-10.40332985,-14.19639969,-0.561509252,0.040285222,-10.11587429,-9.334634781,-10.49141312,-6.26224041,G
A ,0.310890108,0.257076442,568.7242922,736.24818,985.3023753,0.027995296,-230.5891266,216.0946655,-37.04816818,30.2814579,19.74680519,-9.526834488,9.455331802,-11.01110458,-2.900154352,0.152683735,-19.35823441,-12.3778038,-10.17752075,-13.35399055,-1.752470136,-0.843640864,-8.571659088,-8.528905869,-10.04069233,-5.251830578,G
A ,0.315526873,0.230395526,568.2316643,749.3944413,975.1274369,0.026729241,-243.8768311,214.4926453,-38.24281311,28.97280121,17.23763275,-11.59456348,9.675468445,-8.104799271,-2.272275209,0.535302758,-17.75739861,-12.26300335,-11.05479145,-14.37236404,-0.687313676,-0.799978614,-11.61674881,-10.31598949,-11.39579773,-7.634025574,G
A ,0.302531809,0.211691931,578.7710131,767.4038854,992.1273341,0.024723962,-250.5792847,212.420105,-39.41544342,27.24073029,16.18405724,-12.68274689,10.33274746,-4.044873238,-0.748260558,0.043292798,-18.24957275,-12.50239182,-11.08362293,-14.57521534,-1.327460766,-2.709251404,-12.33998585,-9.768676758,-12.33311081,-8.977575302,G
A ,0.307941318,0.200669795,589.1931267,777.6250468,1008.552235,0.027089783,-251.7662354,213.0607605,-38.828022,27.95312881,17.66275978,-11.53044224,8.745661736,-6.622763634,-2.443382502,0.505816042,-19.07325554,-12.38898468,-9.63255024,-14.96451569,-0.421752542,-0.548359752,-11.71353149,-8.142930031,-11.29666042,-8.31891346,G
A ,0.280982226,0.196832016,582.9058574,772.7690105,1001.977275,0.024107942,-258.4981079,211.7466125,-39.21218491,23.06463814,15.56811905,-12.8165102,10.47024632,-1.244332433,0.545960665,-0.952248394,-19.49329376,-13.23377609,-11.10724068,-14.94607258,-3.360913992,-4.90568018,-12.07290173,-9.625174522,-13.68406963,-8.731341362,G
A ,0.285344005,0.194316283,579.5010574,772.5592312,992.0523345,0.024785564,-259.2883606,211.3624725,-36.51832962,23.49770927,16.42370415,-12.66837883,9.872532845,-3.227809191,-0.382836282,-0.114347473,-19.51195526,-12.75031853,-10.34340572,-14.89626217,-2.968810797,-3.497544289,-11.16680622,-10.00682831,-13.00042343,-7.744499683,G
A ,0.315796226,0.227847591,569.2257719,750.8458362,975.4941013,0.026895151,-244.4585724,214.3752441,-37.7748642,29.09965706,17.5177784,-11.65154839,9.562809944,-8.816044807,-2.766786337,0.597914398,-17.73536491,-12.15841961,-11.21104813,-14.45082283,-0.406619191,-0.397219449,-11.45539665,-10.43711567,-11.47774506,-7.515284061,G
A ,0.30620715,0.193137601,583.0262966,750.7068985,1000.666765,0.028054839,-284.8439331,193.5791321,-29.19174385,25.74442291,17.82028008,-8.291804314,7.965319633,-9.226514816,-3.52815485,0.603563547,-15.98328686,-11.0665369,-9.740521431,-12.99198723,-0.381388187,0.049626559,-9.387834549,-9.14136982,-10.06846905,-5.987074375,G
A ,0.305275291,0.182493255,601.5619175,790.455599,1034.352079,0.025099999,-259.4494019,212.4142303,-42.14278793,27.09755898,16.98587036,-13.35338879,9.568631172,-3.029353619,-0.477771252,-0.365763128,-19.64440727,-11.7487154,-9.741096497,-15.31283283,-0.515530586,-2.330728531,-12.40402794,-7.484076977,-12.11228466,-10.11662102,G
A ,0.317749977,0.199083045,582.6299885,768.3869334,991.1856731,0.027011552,-254.4381256,214.5971375,-39.80385208,29.36756325,17.27978897,-12.64945793,9.127347946,-7.431303501,-2.86999464,0.802561283,-18.24837685,-12.0695982,-10.3428278,-15.45121861,0.760007322,0.210554406,-12.67354393,-9.446645737,-11.26183414,-8.171964645,G
A ,0.316784501,0.19983083,586.344513,773.3770137,1000.885614,0.026695228,-252.6920471,213.6318665,-39.55007935,29.13264656,17.19865227,-12.38652897,9.138643265,-6.830226421,-2.314669371,0.546768069,-18.54786301,-12.04638863,-10.05335426,-15.35124207,0.599628568,0.093215048,-12.45176792,-8.992050171,-11.44896221,-8.317563057,G
A ,0.312518328,0.205088004,589.3851709,777.5598211,1012.235546,0.027431429,-249.2031555,213.5441589,-39.22700882,28.63507652,18.25919151,-10.85015869,8.111454964,-7.469439507,-2.879471302,0.654660761,-18.62155533,-12.08028889,-9.316126823,-14.96212387,-0.543277502,-0.255864233,-11.51578331,-8.2191782,-11.29668999,-7.934621811,G
A ,0.309512377,0.224009752,584.2264149,761.9291879,1012.14388,0.028688413,-240.9116669,216.6074219,-39.0165329,30.4484024,18.93343735,-8.397615433,7.042000294,-10.29005146,-3.574860573,0.572990835,-18.69774246,-12.8753624,-8.040943146,-13.99119759,-1.661275506,0.408133864,-9.57666111,-7.367695332,-10.29289722,-6.330415249,G
A ,0.301556736,0.23369284,583.8017142,756.3686499,1010.793888,0.028508898,-236.5731354,217.163559,-39.00807953,31.31322479,19.14280701,-8.595201492,7.728093624,-9.88522625,-2.466289043,-0.095992737,-19.43898392,-12.99327278,-8.285642624,-13.46268845,-2.087587833,-0.301189244,-8.526028633,-7.213407516,-9.863039017,-5.031611443,G
A ,0.314440668,0.221513867,577.6691239,761.1462018,994.5273196,0.028169898,-243.5587769,214.8792572,-37.79044724,30.18468857,18.72598839,-9.602546692,7.526498795,-9.611330032,-3.491490602,0.930620193,-17.86365509,-12.42621613,-9.309378624,-14.49125004,-0.63397038,0.681999028,-10.60004902,-8.651037216,-10.34097576,-6.849456787,G
A ,0.334574848,0.149576813,1467.952645,1624.027222,1969.938088,0.091664601,-164.9735107,123.7349167,-40.1557579,-28.45264053,-40.93341827,-13.08442307,-20.95423126,-11.65228748,-17.74235916,-0.044043597,2.441137552,-9.737661362,-12.55265999,-0.07143487,-4.504876614,-0.550947726,-4.405172825,7.204159737,-14.92600346,14.30890846,G
A ,0.33243829,0.153565139,1471.278023,1620.980537,1933.496642,0.092890217,-161.5168457,122.7227402,-40.4384079,-28.70251465,-41.3802681,-10.74326611,-22.09030724,-11.47068691,-18.44571114,2.28991437,2.531320333,-9.353997231,-10.52895069,-0.639401734,-3.43809104,0.225604177,-4.965447903,7.886776924,-14.73465729,14.91676044,G
A ,0.333512545,0.148195222,1479.489934,1638.646115,2024.046094,0.092132096,-163.5514526,120.5514221,-38.90233994,-26.4935112,-42.28743744,-12.79656696,-23.48802948,-10.68174934,-17.90078163,2.616429806,1.103733897,-10.94643974,-11.01844406,-2.196897745,-2.599155188,0.087221675,-4.902106285,7.680423737,-15.41270542,14.66295147,G
A ,0.335661948,0.153636679,1462.878183,1617.475806,1934.188304,0.091657798,-160.7511597,122.771019,-39.2931633,-27.0266552,-42.29007721,-11.45731354,-23.23198318,-10.75995255,-18.11971092,3.272612095,1.448275924,-10.28850269,-10.25879478,-1.955615401,-2.613038301,0.318380773,-4.760776043,7.590728283,-15.60741711,14.78174019,G
A ,0.332820415,0.153427765,1465.545639,1620.040112,1937.621617,0.09139854,-161.0487518,122.3966446,-39.57376862,-27.27129745,-42.00526428,-10.87186432,-23.33044434,-10.81876469,-18.32395935,3.230180025,1.910233378,-9.503405571,-10.03480721,-1.701060414,-2.474670172,0.261872292,-4.983217716,7.815047264,-14.95793533,15.05150986,G
A ,0.330853581,0.15249452,1472.946831,1628.866822,1968.513097,0.092031945,-161.1290436,121.4540176,-39.14807892,-27.63272858,-42.48285675,-11.17252445,-23.05474091,-11.16207123,-18.30500412,3.276385307,2.178450584,-9.487441063,-9.754440308,-1.334639907,-2.352215528,0.310662985,-4.511983395,8.162518501,-14.90415287,14.91929626,G
A ,0.332263947,0.151970014,1480.468739,1632.18389,1984.354668,0.092951441,-160.5544434,121.1229477,-39.86984634,-27.50723267,-42.14449692,-10.97932434,-23.17926979,-11.18800926,-18.14176178,3.519058466,1.965058804,-10.19725323,-9.832484245,-1.701325297,-2.64575386,0.595830083,-5.017445087,8.171066284,-14.90423298,15.0031805,G
A ,0.335041612,0.152734622,1479.346403,1631.586462,1972.688071,0.093344863,-160.2742004,121.24897,-39.6051445,-27.49190903,-42.16249084,-10.97061062,-22.83456421,-11.27778816,-18.36035347,3.10248661,1.842882276,-9.851754189,-9.703298569,-1.74579215,-2.355357647,0.264735937,-5.15797472,7.792758465,-15.08305931,15.04597569,G
A ,0.337389827,0.153934538,1473.043145,1627.459234,1959.68815,0.09178138,-160.2107849,121.3694611,-39.29903412,-27.87481308,-42.63051987,-11.39288139,-22.97111702,-11.11345196,-18.4991951,3.270522118,1.667226911,-9.73609066,-9.853703499,-1.60954392,-2.37209487,0.022442112,-4.906787395,7.613400459,-15.35893631,14.68465996,G
A ,0.333786607,0.151335165,1471.964616,1629.087132,1969.354758,0.092321059,-160.6887817,121.4912415,-38.93182373,-27.73308182,-42.22577286,-11.55860233,-23.19339561,-10.88872051,-18.44408035,3.555571795,1.555156827,-9.471173286,-9.827841759,-1.76480794,-2.47685504,0.394326121,-4.494589329,8.077701569,-14.71905708,15.04336357,G
A ,0.336541712,0.151785254,1470.556448,1625.604374,1962.138135,0.092502842,-160.7856445,121.7811432,-38.87591171,-27.45869637,-42.61682129,-11.07693863,-23.23647308,-10.87194443,-18.17917633,3.293052912,1.714244366,-9.840250015,-10.1238203,-1.515150189,-2.397162676,0.26463905,-4.408537388,7.851613998,-14.81601048,14.74209118,G
A ,0.332474947,0.153316841,1456.447594,1606.564708,1896.830197,0.091841848,-162.5090942,124.8754196,-40.83073044,-29.7519722,-40.95555878,-11.62871933,-20.71257591,-11.82433128,-18.62023544,0.9313429,2.888183594,-8.54088974,-11.04231071,-0.478975564,-3.688870668,-0.429746211,-4.6192379,7.552932262,-14.3188324,14.68291092,G
A ,0.332625031,0.15057531,1477.711674,1631.136148,1979.479697,0.092798003,-161.9149628,121.3100052,-39.4201622,-27.68002701,-42.28990555,-11.19346714,-23.26609421,-10.83262825,-18.45108986,3.586879969,1.436213017,-9.939460754,-10.53652668,-1.36333549,-2.976587057,0.853546143,-4.716069698,8.552711487,-15.21913815,14.5142746,G
A ,0.333340049,0.1548042,1467.345102,1617.6925,1926.555017,0.092640785,-160.9529572,122.7752991,-40.30165863,-27.951828,-41.61729813,-11.84343624,-21.64919853,-11.86255074,-17.83756638,2.86087203,1.663419604,-9.020983696,-10.59839249,-0.854661882,-2.91125536,0.528667271,-5.008290291,7.266305447,-14.54190445,14.2752533,G
A ,0.330955267,0.146133497,1471.826654,1634.222333,2020.212784,0.091450316,-165.6637115,122.188858,-39.78011703,-25.67697334,-41.00352097,-14.43349838,-22.57078743,-11.85233307,-17.17993546,2.627732277,0.732681155,-10.09571075,-11.79742146,-1.356604457,-3.2912848,0.229635701,-4.740184307,6.925158501,-14.60274506,14.14032078,G
A ,0.337366372,0.153966844,1455.328013,1609.554166,1905.513478,0.091231875,-162.0638428,124.4537277,-40.16972733,-27.69361115,-41.37664795,-12.45126534,-21.72874451,-11.72965813,-17.32819748,3.130023241,1.301637411,-9.278096199,-11.3331337,-0.598623574,-3.483464956,0.798251033,-4.609303474,7.067311764,-14.33937645,13.92429066,G
A ,0.330988675,0.153758496,1462.732843,1615.273658,1923.621701,0.091760972,-162.4044189,123.4847717,-40.3621521,-27.660429,-41.21450424,-12.16401577,-21.53840065,-12.25529671,-17.82155991,3.174513578,1.320169091,-8.648532867,-11.23296261,-0.452839106,-3.315809965,0.867767155,-5.025598526,7.199572563,-14.19158936,13.90171528,G
