filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,Instrument,Pitch,raga
Shivkumar Sharma and Rahul Sharma and Zakir Hussain - Raga Hansadhwani Savari Tal.wav11.wav,0.276222409,0.019817576,2437.237034,2702.5343,5661.049102,0.096632825,-322.552095,78.17883416,25.49510285,30.90882278,-4.330486744,10.7563125,-8.296438393,-7.710900577,-8.970186021,-4.712837493,-18.98945032,-11.5335478,-14.9836903,-4.709909766,-7.594076595,3.098527587,-8.936847713,2.632053782,-3.611532661,4.953841013,Santoor,G,ragamalika
Shivkumar Sharma and Rahul Sharma and Zakir Hussain - Raga Hansadhwani Savari Tal.wav12.wav,0.250328355,0.023533937,2510.10176,2682.828381,5712.490457,0.104940031,-319.8960895,73.5558391,24.47251173,32.5196132,-6.670838999,8.245232049,-11.18999791,-11.72814867,-11.5064145,-9.527141359,-17.21615598,-8.010614496,-12.025481,-3.202250047,-7.093054211,6.204591915,-4.06004971,5.978606715,-1.911671966,0.176618557,Santoor,G,ragamalika
Shivkumar Sharma and Rahul Sharma and Zakir Hussain - Raga Hansadhwani Savari Tal.wav13.wav,0.290788186,0.018526562,2747.423619,2853.964084,6343.953306,0.119100187,-317.8072061,68.78999718,26.40728438,29.10327337,-4.181098189,10.36243218,-12.10618546,-9.750460398,-10.14617467,-4.167616852,-19.17026067,-8.146175857,-14.83844947,-5.034901158,-10.24335928,2.954573661,-5.553966219,7.104357022,1.466480323,6.647925763,Santoor,G,ragamalika
Shivkumar Sharma and Rahul Sharma and Zakir Hussain - Raga Hansadhwani Savari Tal.wav14.wav,0.260070243,0.034999564,2428.509238,2634.316149,5536.033191,0.096403801,-275.5421557,74.09578152,23.91315131,33.20277012,-10.50353829,4.80139483,-12.94648447,-14.01887827,-13.91074868,-10.18477167,-20.33106926,-12.36274983,-14.52082612,-3.98282227,-6.704813183,1.257104742,-8.394940324,2.74619838,-0.901938842,1.78599649,Santoor,G,ragamalika
Shivkumar Sharma and Rahul Sharma and Zakir Hussain - Raga Hansadhwani Savari Tal.wav15.wav,0.281645783,0.028907655,2544.003836,2726.671113,5829.964747,0.113428641,-295.6648515,73.19849209,23.08639836,28.61715504,-7.629597707,7.152836059,-11.37898619,-13.25014592,-14.06523345,-11.27912629,-19.19244186,-6.190525127,-11.51154707,-0.763489668,-6.709091992,-0.477428621,-7.255516974,6.542397641,3.056216546,5.338120246,Santoor,G,ragamalika
Shivkumar Sharma and Rahul Sharma and Zakir Hussain - Raga Hansadhwani Savari Tal.wav16.wav,0.297976199,0.022484461,2612.843437,2762.077077,5988.713787,0.12600982,-317.0390863,75.20739822,22.90716938,28.10721757,-4.939591122,8.82831009,-12.06199445,-11.86967482,-13.78806607,-8.598685335,-15.16444494,-1.057282072,-9.253148945,-1.205994485,-9.091622153,-3.187234695,-6.39419468,7.652951806,4.11873317,3.868589245,Santoor,G,ragamalika
Shivkumar Sharma and Rahul Sharma and Zakir Hussain - Raga Hansadhwani Savari Tal.wav17.wav,0.30427453,0.01748519,2566.257899,2789.027158,6004.880356,0.116038603,-336.8552281,76.98286055,21.26590219,25.57624067,-2.120126683,9.626414446,-7.250582682,-10.61945277,-9.823617478,-5.064205612,-16.3045132,-6.529014107,-10.80358617,-0.77670433,-6.333890417,2.464562575,-6.742475572,4.383867739,0.820915367,6.155043947,Santoor,G,ragamalika
Shivkumar Sharma and Rahul Sharma and Zakir Hussain - Raga Hansadhwani Savari Tal.wav18.wav,0.311682596,0.022918003,2626.244372,2771.319554,6053.413396,0.130525666,-311.0825749,73.05200573,25.14799436,28.41828784,-7.274207366,6.931583393,-14.76453858,-15.32712756,-14.84528304,-6.712718127,-14.76127337,0.842937052,-8.584170492,-0.523525553,-7.769799069,-1.409420029,-5.534808806,8.168055748,3.538100634,4.439526136,Santoor,G,ragamalika
Shivkumar Sharma and Rahul Sharma and Zakir Hussain - Raga Hansadhwani Savari Tal.wav19.wav,0.250309318,0.036661308,2394.642491,2631.11438,5484.016839,0.09661544,-267.2852021,75.7720144,18.97224408,25.60396545,-13.85211739,4.699873553,-14.88650421,-13.94544302,-12.22856204,-10.85666131,-19.61567404,-8.034520773,-13.29200306,-2.816324626,-8.975616445,0.335332127,-6.786454535,5.060984596,0.680986684,8.210644672,Santoor,G,ragamalika
Shivkumar Sharma and Rahul Sharma and Zakir Hussain - Raga Hansadhwani Savari Tal.wav2.wav,0.317125915,0.006595513,2378.969779,2698.354943,5514.75832,0.09685429,-420.5783386,84.18240363,21.81749972,30.45093264,3.821930514,13.18364639,-4.071900864,-3.660028564,-3.572204885,0.737485258,-12.79274755,-7.661611352,-12.12260414,-3.704819389,-8.358188697,-2.066878112,-12.64955865,0.154564407,-5.282554514,3.156528162,Santoor,G,ragamalika
Shivkumar Sharma and Rahul Sharma and Zakir Hussain - Raga Hansadhwani Savari Tal.wav20.wav,0.23489337,0.034926206,2203.558313,2482.815082,5002.236419,0.079314713,-272.742635,82.75742528,20.69387303,37.47196967,-10.4437131,8.168095964,-10.417928,-13.42845875,-12.72631312,-7.19124139,-16.86701441,-11.03591993,-14.4061095,-5.224466774,-8.997997983,1.254008979,-9.670553392,0.10854522,-7.463728508,-4.713949504,Santoor,G,ragamalika
Shivkumar Sharma and Rahul Sharma and Zakir Hussain - Raga Hansadhwani Savari Tal.wav21.wav,0.244390749,0.030984772,2253.942938,2524.50982,5141.310578,0.081823768,-277.0400462,80.8466397,18.63639043,36.87965677,-9.331017731,7.719675802,-9.436426267,-10.16142392,-13.77309026,-7.513634757,-17.92493819,-13.96587608,-15.97620094,-3.671800843,-8.961094133,1.913692327,-9.721987807,0.932558801,-8.091769441,-2.428714401,Santoor,G,ragamalika
Shivkumar Sharma and Rahul Sharma and Zakir Hussain - Raga Hansadhwani Savari Tal.wav22.wav,0.26806167,0.046433344,2030.022537,2421.325859,4710.546516,0.071267899,-244.6226563,90.04521634,17.36204638,31.68865317,-10.39424224,7.689956839,-11.51786451,-10.11331303,-13.75247155,-7.609203997,-24.51865484,-19.14817496,-17.03714178,-4.307894555,-10.00900974,-2.481709065,-13.33071264,-1.142557864,-7.21735552,0.476915982,Santoor,G,ragamalika
Shivkumar Sharma and Rahul Sharma and Zakir Hussain - Raga Hansadhwani Savari Tal.wav23.wav,0.258997191,0.040660314,2345.658946,2590.164784,5394.142382,0.087204688,-242.376612,76.21435532,14.6852084,28.73562265,-12.32403974,6.82226781,-13.0047212,-10.78177714,-9.017898358,-7.096075233,-22.9264913,-14.23283837,-16.16860028,-5.738604821,-12.89804239,-3.290040683,-13.49996615,-0.365659266,-3.725176976,6.41845184,Santoor,G,ragamalika
Shivkumar Sharma and Rahul Sharma and Zakir Hussain - Raga Hansadhwani Savari Tal.wav24.wav,0.249990246,0.038830023,2482.314691,2707.891584,5767.898456,0.088102642,-247.1286538,71.20845968,15.43194252,24.94669386,-10.63861748,7.94933086,-13.50497619,-9.680896345,-9.470983869,-8.632830147,-24.93545428,-15.02050308,-14.49627987,-2.808529079,-11.69644356,-3.265081038,-15.03487827,0.973044892,-3.98194107,9.713658469,Santoor,G,ragamalika
Shivkumar Sharma and Rahul Sharma and Zakir Hussain - Raga Hansadhwani Savari Tal.wav25.wav,0.26558839,0.055076092,2274.351246,2526.461133,5228.301719,0.085819209,-212.7959835,80.00480787,13.61668412,29.34296427,-14.69590057,5.800502134,-13.95841287,-10.9842989,-10.13005631,-9.752817848,-24.04662218,-15.61940906,-16.45241209,-4.188887084,-11.33597016,-3.495083837,-13.85147029,-1.333129008,-6.552567789,2.481175486,Santoor,G,ragamalika
Shivkumar Sharma and Rahul Sharma and Zakir Hussain - Raga Hansadhwani Savari Tal.wav26.wav,0.270530336,0.058076546,2126.90737,2491.57322,4982.986535,0.076724026,-215.0994117,84.92182863,16.83038819,29.08701019,-11.34160241,6.384151033,-12.3572455,-10.44913869,-12.96077119,-12.91575636,-25.7903655,-16.3367655,-15.69195748,-3.562470482,-10.33955217,-2.292592436,-14.29870749,-1.731687437,-6.67386395,3.082551926,Santoor,G,ragamalika
Shivkumar Sharma and Rahul Sharma and Zakir Hussain - Raga Hansadhwani Savari Tal.wav27.wav,0.282941007,0.045983173,2442.813164,2617.377434,5558.466389,0.104950613,-220.5869745,73.69723251,14.93837503,27.39004374,-15.65431951,3.967260112,-14.25215192,-12.81723577,-12.83969176,-10.88491642,-23.25373289,-11.9030765,-15.09450583,-4.364220762,-11.82176381,-1.516917674,-11.82413609,3.558995375,-2.278647051,5.747030355,Santoor,G,ragamalika
Shivkumar Sharma and Rahul Sharma and Zakir Hussain - Raga Hansadhwani Savari Tal.wav28.wav,0.258347245,0.050732438,2480.759812,2608.037178,5587.491213,0.098597665,-211.6404248,72.33703775,11.63260954,28.02536841,-15.23864735,4.837078847,-15.01477813,-12.72929805,-13.22173681,-10.49125323,-22.12729176,-12.36926835,-15.85764761,-3.253988344,-10.90713809,-3.122723526,-14.47835575,0.802144434,-4.865393699,2.412639401,Santoor,G,ragamalika
Shivkumar Sharma and Rahul Sharma and Zakir Hussain - Raga Hansadhwani Savari Tal.wav29.wav,0.290262209,0.063483804,2406.315634,2614.540119,5513.816659,0.097310825,-191.5794715,74.65685793,13.00472327,24.65455543,-14.50978528,5.379567365,-14.3792211,-12.15473725,-13.03497569,-10.09820994,-25.75766897,-14.68389989,-17.30065987,-5.617282258,-12.85495322,-4.905682598,-14.64404044,0.236178229,-4.092515729,3.16133675,Santoor,G,ragamalika
Shivkumar Sharma and Rahul Sharma and Zakir Hussain - Raga Hansadhwani Savari Tal.wav3.wav,0.28694358,0.012005715,2243.65836,2616.895674,5205.751855,0.085084897,-380.1615852,88.24942352,23.17694957,31.270329,0.532963118,8.725198828,-8.323603349,-6.602676046,-7.074439441,-1.873508414,-15.87441365,-9.735745387,-15.27491099,-2.745503355,-9.177505351,-2.332997867,-14.00730749,-0.409299452,-3.266828313,6.456615371,Santoor,G,ragamalika
Shivkumar Sharma and Rahul Sharma and Zakir Hussain - Raga Hansadhwani Savari Tal.wav30.wav,0.256157522,0.044267356,2688.39683,2795.074194,6156.004442,0.105068148,-238.6026378,65.27663234,20.05355249,27.67009531,-10.50330052,4.651785686,-11.65814481,-11.62098262,-11.76534848,-9.855703227,-22.98525253,-13.12220695,-16.55539684,-6.133533907,-11.46744798,2.465890805,-8.23748216,5.667368833,-1.144118514,5.496210715,Santoor,G,ragamalika
Shivkumar Sharma and Rahul Sharma and Zakir Hussain - Raga Hansadhwani Savari Tal.wav31.wav,0.266993616,0.028579779,2605.347696,2748.598437,5977.438855,0.107806982,-274.3669313,69.51550545,17.61463003,26.8344183,-7.9530681,9.885708476,-11.17195411,-12.28079548,-11.18141807,-5.801879703,-20.44948476,-9.331792377,-13.71792492,-3.922164025,-11.33240586,2.092893866,-7.922384752,4.285136406,-3.343279931,4.649386024,Santoor,G,ragamalika
Shivkumar Sharma and Rahul Sharma and Zakir Hussain - Raga Hansadhwani Savari Tal.wav32.wav,0.268517667,0.059160594,2429.958734,2654.370477,5600.091137,0.093982803,-205.2281535,73.34875667,17.91702972,28.7215434,-10.81017697,5.274182761,-13.5823999,-11.9331202,-13.47490823,-10.0440686,-23.13459455,-13.23779582,-17.07838932,-4.823724017,-12.17243289,0.085324586,-9.840536988,2.656927889,-5.036134395,2.512785865,Santoor,G,ragamalika
Shivkumar Sharma and Rahul Sharma and Zakir Hussain - Raga Hansadhwani Savari Tal.wav33.wav,0.288683114,0.042235743,2764.294933,2829.046091,6227.270678,0.124949736,-241.1304656,62.56948669,23.8796673,27.94420389,-11.12357884,4.969903442,-15.5849323,-17.69330789,-15.98303293,-14.33004959,-22.51844209,-7.191254505,-11.76749259,-1.312090873,-9.833743219,0.57735797,-5.911511525,8.568737528,3.241373816,4.18834131,Santoor,G,ragamalika
Shivkumar Sharma and Rahul Sharma and Zakir Hussain - Raga Hansadhwani Savari Tal.wav34.wav,0.339376739,0.022888379,2750.100456,2793.08273,6121.946315,0.146353612,-300.9741898,69.25932944,21.61373692,28.51482786,-5.719514568,8.456517942,-12.98224296,-15.56978179,-13.19268706,-13.49354279,-17.52105559,-1.154930364,-4.753845652,4.409911443,-7.405844641,-4.431033358,-9.931623554,6.007503493,9.112834436,4.484197571,Santoor,G,ragamalika
Shivkumar Sharma and Rahul Sharma and Zakir Hussain - Raga Hansadhwani Savari Tal.wav35.wav,0.26907611,0.068313554,2571.439555,2735.23633,5903.164304,0.104393171,-189.6415682,64.57597565,18.50075116,25.5306115,-15.63729046,2.356302564,-18.4524523,-17.12617622,-18.05703211,-15.85360925,-25.61901685,-9.99872775,-15.89422911,-4.136350314,-12.9470835,-1.718473025,-8.046094441,6.010927032,-0.107200213,5.623307118,Santoor,G,madyamavati
Shivkumar Sharma and Rahul Sharma and Zakir Hussain - Raga Hansadhwani Savari Tal.wav36.wav,0.253623812,0.046894409,2603.653704,2746.913134,5969.297238,0.11376613,-231.4685051,68.36522815,22.27001071,24.97294972,-11.8734728,3.153061086,-18.10377119,-18.17021179,-14.60107728,-7.709099687,-18.31908584,-7.065898267,-16.78381679,-6.675670102,-11.27987427,3.842780179,-3.756593025,10.48802958,2.185096634,2.073872828,Santoor,G,madyamavati
Shivkumar Sharma and Rahul Sharma and Zakir Hussain - Raga Hansadhwani Savari Tal.wav37.wav,0.236659337,0.06691847,2586.569149,2747.95068,5931.122469,0.101161142,-197.0901183,65.33789306,18.81716675,25.44499168,-11.40229738,2.421380127,-20.19450866,-19.46929376,-16.09613112,-10.62288054,-20.7088836,-10.02121722,-18.58738521,-8.707459034,-13.4783832,2.303534112,-6.526323729,7.250622064,0.820569506,6.015586144,Santoor,G,madyamavati
Shivkumar Sharma and Rahul Sharma and Zakir Hussain - Raga Hansadhwani Savari Tal.wav38.wav,0.273974595,0.054952711,2675.297743,2744.696571,6024.146906,0.124399097,-207.9060294,66.17258644,18.77293224,21.94767765,-16.21805419,3.406213199,-20.1007295,-20.16073369,-16.47193451,-8.075973208,-15.89991808,-6.324003905,-17.60629549,-8.573107223,-13.58649658,1.568841313,-5.856158233,7.287853619,2.070054401,7.167606439,Santoor,G,madyamavati
Shivkumar Sharma and Rahul Sharma and Zakir Hussain - Raga Hansadhwani Savari Tal.wav39.wav,0.277966507,0.056956306,2649.047945,2735.181899,5961.930616,0.106098376,-197.5589474,65.12005035,13.76411447,24.7696039,-15.06262817,4.390105781,-14.42548821,-15.46924145,-14.96442136,-13.4685732,-25.60118092,-13.7094746,-15.6285933,-2.983831101,-10.16775964,-0.332863516,-11.82911246,3.520031954,-4.473580499,2.313103209,Santoor,G,madyamavati
Shivkumar Sharma and Rahul Sharma and Zakir Hussain - Raga Hansadhwani Savari Tal.wav4.wav,0.290451838,0.012568825,2214.942628,2534.854392,4968.244958,0.089855088,-372.4216555,90.53157304,19.63947863,29.34115943,-2.21226652,10.29054341,-7.288874975,-7.423870192,-7.908050192,-2.109915728,-15.24182091,-9.03447444,-12.45972812,-4.283999086,-8.721126249,-1.053326455,-10.91363007,-0.51065426,-6.811619332,1.077893828,Santoor,G,madyamavati
Shivkumar Sharma and Rahul Sharma and Zakir Hussain - Raga Hansadhwani Savari Tal.wav40.wav,0.296858946,0.05585175,2669.125913,2750.586071,6015.096961,0.105864061,-183.0847321,66.58870236,10.63812361,21.93250233,-15.21114104,4.00547405,-15.80784502,-15.32429699,-15.59693918,-12.11616677,-24.4510729,-13.66088929,-15.68256244,-4.277011382,-10.92031728,0.011171915,-12.48924411,1.534677337,-8.594833789,0.154599304,Santoor,G,madyamavati
Shivkumar Sharma and Rahul Sharma and Zakir Hussain - Raga Hansadhwani Savari Tal.wav41.wav,0.280674313,0.06336154,2650.253669,2742.801723,5970.222232,0.105885981,-181.5445926,63.85049893,8.86671482,21.35770905,-12.7600903,5.616907513,-13.08127089,-14.19875525,-16.39587633,-13.11938534,-24.48370252,-15.40547798,-17.29899952,-4.806123474,-12.61951382,-3.000529207,-12.82990017,1.050888782,-6.56934793,3.249411093,Santoor,G,madyamavati
Shivkumar Sharma and Rahul Sharma and Zakir Hussain - Raga Hansadhwani Savari Tal.wav42.wav,0.29478497,0.072826914,2687.80637,2788.00091,6098.013126,0.102607845,-167.3131301,62.27155036,10.35657817,21.5132487,-13.13746008,3.726676399,-14.08008328,-14.2636917,-14.96451888,-13.95227494,-26.51117302,-15.49699452,-17.7377508,-7.398775127,-12.50250552,-0.891013809,-12.81005025,1.957697029,-6.615508463,2.18620853,Santoor,G,madyamavati
Shivkumar Sharma and Rahul Sharma and Zakir Hussain - Raga Hansadhwani Savari Tal.wav43.wav,0.28186293,0.072874807,2719.242083,2784.933008,6118.271337,0.106972898,-167.0087544,62.34369191,12.60786553,20.04966348,-17.3571157,2.323971281,-15.49638989,-13.62171896,-12.97466094,-12.07252527,-23.90830369,-14.85258997,-17.158142,-6.24122465,-11.95897828,-2.023470428,-15.01802873,-0.694316763,-7.099008291,3.283517688,Santoor,G,madyamavati
Shivkumar Sharma and Rahul Sharma and Zakir Hussain - Raga Hansadhwani Savari Tal.wav44.wav,0.281534282,0.071865767,2690.003522,2778.797356,6093.804818,0.105153559,-168.4027337,63.28243314,11.1902845,19.97170467,-15.21765444,2.48896551,-14.75192849,-13.58131017,-13.0534781,-13.41567176,-25.35193421,-13.38076224,-16.32477724,-7.336586581,-13.70870936,-2.959674916,-12.82462405,1.492781021,-6.739679418,2.878406113,Santoor,G,madyamavati
Shivkumar Sharma and Rahul Sharma and Zakir Hussain - Raga Hansadhwani Savari Tal.wav45.wav,0.286477174,0.07974042,2731.069787,2787.8039,6128.154611,0.105170944,-151.7092785,63.78366928,11.26394595,19.6833783,-20.38262926,-0.038387711,-16.10877744,-14.66583041,-13.68603904,-11.37441735,-24.31078527,-17.1260608,-18.31984194,-6.042873941,-12.05054001,-1.070792002,-15.07555905,-0.478515183,-5.980807343,2.705663722,Santoor,G,madyamavati
Shivkumar Sharma and Rahul Sharma and Zakir Hussain - Raga Hansadhwani Savari Tal.wav46.wav,0.27589689,0.083097018,2565.741495,2724.596062,5823.248121,0.092964668,-163.7927482,68.56080301,12.87235927,20.96401192,-18.16003823,0.330461003,-15.05497639,-15.15191351,-16.1250647,-14.78515423,-25.95260981,-16.95474249,-16.42886671,-4.704907846,-11.98871365,-2.579431028,-13.41075592,0.933876937,-3.28758518,4.377746323,Santoor,G,madyamavati
Shivkumar Sharma and Rahul Sharma and Zakir Hussain - Raga Hansadhwani Savari Tal.wav47.wav,0.270017293,0.097638428,2862.483751,2849.458414,6341.711653,0.108610454,-145.5528724,55.14785923,14.74669187,22.68920546,-16.11972552,2.835645646,-15.86593289,-17.43895938,-13.74473189,-14.42447425,-26.35882519,-13.54234519,-19.73816476,-8.330732195,-14.0249242,-1.798889681,-11.43484564,2.971848907,-6.652069564,0.186657097,Santoor,G,madyamavati
Shivkumar Sharma and Rahul Sharma and Zakir Hussain - Raga Hansadhwani Savari Tal.wav48.wav,0.296039732,0.126832172,3165.215995,2936.115083,6894.341644,0.155415538,-94.06582372,47.09095374,14.60303393,17.40182049,-18.1952962,2.920665767,-21.60059892,-23.33722488,-14.91062339,-14.38725398,-29.39876191,-6.674089172,-20.55115328,-9.673384146,-14.56955864,-2.213990949,-9.928271955,6.178498961,-1.882331966,2.87429527,Santoor,G,madyamavati
Shivkumar Sharma and Rahul Sharma and Zakir Hussain - Raga Hansadhwani Savari Tal.wav49.wav,0.303302841,0.138970792,3137.730987,2924.145103,6805.18385,0.149253444,-88.08138681,48.28592843,14.30561713,19.13745276,-19.51195549,2.090948284,-18.25375618,-22.93844205,-18.28348705,-15.72190943,-27.5165485,-11.04489832,-21.34707606,-8.624596288,-14.32423247,-1.935897592,-9.867822365,3.334134251,-5.788485886,1.706422049,Santoor,G#,madyamavati
Shivkumar Sharma and Rahul Sharma and Zakir Hussain - Raga Hansadhwani Savari Tal.wav5.wav,0.283137536,0.020251237,2217.606302,2526.596674,5006.219728,0.088747763,-329.649234,91.12608905,19.43873132,30.81849673,-1.917403615,8.057507763,-8.213149164,-4.433309078,-5.8867035,-0.548062277,-16.62739169,-11.47120701,-15.86258135,-3.601166703,-10.79301326,-1.774099395,-12.47331728,2.009218108,-3.585268132,4.821965515,Santoor,G#,madyamavati
Shivkumar Sharma and Rahul Sharma and Zakir Hussain - Raga Hansadhwani Savari Tal.wav50.wav,0.437647654,0.022086857,2264.37077,2016.812567,4610.594768,0.13094872,-336.1036043,53.38218515,-22.3943512,-1.635924039,-6.738220418,4.153331885,-9.314260278,-2.284144651,-4.360532238,-1.384893018,-10.94943299,-2.41140443,-8.623218392,0.363701271,-6.252661839,1.572337123,-3.79158261,2.584637499,-1.317170624,1.406059705,Santoor,G#,madyamavati
Shivkumar Sharma and Rahul Sharma and Zakir Hussain - Raga Hansadhwani Savari Tal.wav6.wav,0.301614772,0.018097291,2355.999504,2654.548668,5521.28328,0.095019456,-334.1937931,82.32928862,18.00344302,28.20168849,1.489774691,13.97239367,-7.416214111,-4.794428211,-8.866144911,-2.964434603,-19.40403453,-9.729081109,-13.63855832,-5.273283998,-9.953526117,-1.542486135,-10.84646244,1.135927273,-4.513068324,6.068881399,Santoor,G#,madyamavati
Shivkumar Sharma and Rahul Sharma and Zakir Hussain - Raga Hansadhwani Savari Tal.wav7.wav,0.257074116,0.02137647,2363.164608,2624.417175,5409.583956,0.094499429,-320.8317485,78.24818074,20.87136674,31.10291226,-6.529119505,8.214153011,-8.79343129,-8.695778072,-8.113272673,-4.230738675,-18.79426277,-11.08601745,-15.65943829,-5.564115318,-10.76231459,0.426439675,-10.94221479,6.136945667,0.488275196,8.383719521,Santoor,G#,madyamavati
Shivkumar Sharma and Rahul Sharma and Zakir Hussain - Raga Hansadhwani Savari Tal.wav8.wav,0.267756528,0.025338028,2373.317354,2645.680476,5485.941827,0.093671769,-309.5789464,78.63470614,20.07351928,29.1737509,-2.857624658,12.73246377,-6.131434711,-7.344047218,-8.887151507,-6.526435917,-20.63711887,-14.19180993,-16.01479075,-4.895741111,-8.172332994,2.969081891,-6.929329382,5.056811847,-4.751821964,4.541131711,Santoor,G#,madyamavati
Shivkumar Sharma and Rahul Sharma and Zakir Hussain - Raga Hansadhwani Savari Tal.wav9.wav,0.249123397,0.025889905,2244.065431,2533.759796,5100.002494,0.085196386,-303.8113063,82.98215501,20.49374985,35.28573377,-5.945871944,7.028082361,-10.09603801,-9.594383829,-7.935451941,-6.127564025,-16.96271229,-11.36086176,-16.42769395,-4.498632557,-7.860540466,1.545225363,-9.658002581,1.695203061,-5.282141329,1.91983664,Santoor,G#,madyamavati
Abdul Latif Khan - Raga Lalit.wav1.wav,0.273592245,0.023550859,1599.193765,1797.475207,2908.265747,0.092090902,-353.6625901,111.4760066,-28.85702669,7.319335935,-6.686276385,-15.18594711,-22.59639711,-14.94143038,-3.196987931,-11.1336012,-7.688804358,9.449016485,-4.81536823,-5.838932119,-2.706749781,2.549417487,3.965145069,-3.86921032,-9.87300534,-1.706657712,Sarangi,G#,madyamavati
Abdul Latif Khan - Raga Lalit.wav10.wav,0.16765615,0.053776521,1770.91661,1909.976754,3390.1795,0.081425434,-283.6583214,90.80811168,-33.88242081,4.097020465,-22.16985704,-9.927006227,-24.21384422,-5.451377157,0.694633696,-6.71125296,-15.92694975,0.061576781,-13.50144888,-1.501268067,10.88268256,19.8540836,18.29815074,11.48875068,-13.94004088,-9.768514118,Sarangi,G#,madyamavati
Abdul Latif Khan - Raga Lalit.wav11.wav,0.196975776,0.038499411,1841.159534,1918.082338,3483.887267,0.096599567,-286.1819942,96.22853346,-38.37243122,3.145656805,-20.83253356,-11.45987208,-21.99900841,-6.014020077,3.172742278,-6.373436546,-11.94673665,3.142279292,-10.39828968,-2.496355238,0.827981118,6.761663534,7.174967616,8.736342805,-6.391382017,3.013522786,Sarangi,G#,madyamavati
Abdul Latif Khan - Raga Lalit.wav12.wav,0.16137452,0.051647104,1896.672779,1955.277141,3578.22003,0.091748878,-283.181455,85.33875383,-36.36009064,2.589993354,-18.18036362,-11.97004044,-23.49436356,-7.626987038,-0.633555252,-2.003495135,-2.15865194,11.38319915,-10.11611475,-9.763021274,-3.964831001,7.927170359,13.49834441,6.576263712,-11.38439149,-1.81563088,Sarangi,G#,madyamavati
Abdul Latif Khan - Raga Lalit.wav13.wav,0.153898766,0.063013658,1767.061172,1882.886332,3298.871719,0.079688105,-269.1475055,89.22084869,-36.08794674,-1.086417806,-26.50711017,-15.32162146,-25.81660757,-4.197964084,1.472347142,0.62138533,-5.230481316,1.386771868,-14.18791874,-3.596015661,6.713881978,15.03222444,14.00089438,9.754134654,-11.53090103,-10.25954175,Sarangi,G#,madyamavati
Abdul Latif Khan - Raga Lalit.wav14.wav,0.183815896,0.04682555,1818.316801,1916.519244,3454.645777,0.088328264,-275.3062659,93.45615297,-38.52669302,0.644991591,-23.23360271,-12.56486706,-22.26380154,-6.067969995,2.030697257,-7.377884338,-11.46090436,2.00982275,-9.385372624,-2.847463385,0.804214993,7.406562664,8.91610315,5.980363139,-6.354360631,1.085858175,Sarangi,G#,madyamavati
Abdul Latif Khan - Raga Lalit.wav15.wav,0.148154119,0.069324739,1952.374967,1960.122356,3595.236593,0.092612819,-265.4090278,78.97209168,-35.78307496,-1.800074793,-26.10796789,-18.52990275,-25.42465267,-0.845772311,2.497142699,6.830740932,5.032193223,9.052211377,-11.06711036,-10.73127518,-5.232391595,4.914944754,11.67890731,6.883017625,-11.72276467,-4.213531601,Sarangi,G#,madyamavati
Abdul Latif Khan - Raga Lalit.wav16.wav,0.211472144,0.037695456,1839.514036,1930.041648,3460.154077,0.09365892,-283.0413186,97.75476651,-36.26689254,3.176597672,-17.1634602,-12.30679636,-19.3404758,-5.331812178,2.442973049,-4.365342992,-11.19387762,0.61759527,-11.15516291,-4.330833626,1.750609797,7.883737775,11.01710407,8.760235059,-4.948399631,1.863552167,Sarangi,G#,madyamavati
Abdul Latif Khan - Raga Lalit.wav17.wav,0.18273797,0.057767574,1800.408129,1961.467601,3465.920709,0.085475674,-255.6293117,94.33414887,-29.07415297,12.05611804,-12.52204421,-9.034184523,-16.95740748,2.607229836,0.269180308,-2.491560304,-11.5199039,2.818028753,-10.37526521,0.619657115,18.76588654,18.70258982,17.30598308,6.928307877,-15.37757145,-4.964338938,Sarangi,G#,madyamavati
Abdul Latif Khan - Raga Lalit.wav18.wav,0.167444459,0.065342389,1906.041647,1991.821946,3645.119625,0.089296134,-247.6821554,86.89030494,-33.0344711,7.123804402,-16.41686472,-12.89991838,-22.95711861,-1.846161771,-5.495301516,-1.504130959,-4.371252024,8.632707206,-6.439979924,-4.160658963,10.1492294,11.59151346,13.85250407,4.388180447,-14.01710913,-2.495970527,Sarangi,G#,madyamavati
Abdul Latif Khan - Raga Lalit.wav19.wav,0.256334882,0.047587838,1836.98015,1957.937978,3509.095448,0.094900787,-245.652914,102.2175791,-34.04482685,14.67650533,-9.472333255,-5.262715824,-16.1632341,0.169660981,4.831845271,-0.480490002,-8.848033156,3.478584945,-7.364229058,-2.610372458,3.492026485,7.138099473,6.401271613,9.074234835,-5.246982186,5.329574883,Sarangi,G#,madyamavati
Abdul Latif Khan - Raga Lalit.wav2.wav,0.225159724,0.037388839,1754.197007,1864.830118,3233.138783,0.095228827,-288.7826522,107.3551317,-40.23792335,4.706347495,-17.6369518,-12.48086199,-19.73554783,-7.304799282,4.915581562,-9.800795143,-14.11574177,5.071519404,-10.3338135,-3.124215028,-6.159668506,1.932389371,1.668340093,0.828993573,-8.869286214,3.924330724,Sarangi,G#,madyamavati
