filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,Class
segmentLalgudi Jayaraman - Tani Avarthanam.wav20.wav ,0.437611223,0.158388898,661.1851673,947.9557958,1072.343516,0.031391345,-225.9401933,189.9128789,14.49284328,34.40315757,12.0944239,-6.618531473,-3.953417635,-7.884921894,-13.08897968,-10.55508117,-6.560400925,-0.845187047,-0.152347516,-2.259912957,1.968921898,-0.716162603,-3.827431934,-3.688529958,-5.983395778,-3.919484877,Violin
segmentLalgudi Jayaraman - Tani Avarthanam.wav21.wav ,0.432429843,0.152208626,704.7487661,988.0072035,1176.576219,0.032897382,-218.5959755,186.3640079,11.16090833,31.88594132,12.4951737,-7.296237326,-4.708795556,-5.787289841,-14.7971445,-10.65663376,-4.896105143,-1.218121726,-0.288771218,-0.935095354,1.400008338,-0.118818857,-2.399595095,-4.874995743,-6.802436633,-3.215980333,Violin
segmentLalgudi Jayaraman - Tani Avarthanam.wav22.wav ,0.394643252,0.104677953,647.4742474,952.3532853,984.4773803,0.032272292,-267.5518908,187.6153645,24.4526097,33.78324665,14.95072459,-10.02304369,-6.070046656,-5.342904909,-14.12815333,-11.08648553,-4.995090278,-0.68724753,1.724901733,0.203739685,1.426551476,1.64587841,-0.7331655,-3.922649101,-5.293518888,-2.023175339,Violin
segmentLalgudi Jayaraman - Tani Avarthanam.wav23.wav ,0.41601376,0.096233122,734.9317131,1054.252211,1187.292821,0.035081043,-264.8363825,188.4416096,15.72801397,34.54946423,4.657376207,-9.022142154,-3.548372387,-4.568654989,-13.86203154,-9.442900144,-4.570341487,0.739002092,2.994335198,0.995378211,2.721624375,1.620873521,-1.20714676,-3.369406682,-4.110479161,-1.038998092,Violin
segmentLalgudi Jayaraman - Tani Avarthanam.wav24.wav ,0.432301961,0.180412203,720.3094365,1001.49187,1182.642849,0.034382256,-196.1637342,191.3067674,5.677759295,35.02789477,6.775193884,-8.918243313,-5.323759909,-7.762095075,-13.69403421,-10.79589012,-5.480696332,1.407549375,0.52351092,-1.722848892,1.045488406,-1.708139035,-3.217070426,-4.458578884,-6.855806837,-1.934747926,Violin
segmentLalgudi Jayaraman - Tani Avarthanam.wav25.wav ,0.418612181,0.13635239,699.5093576,1035.823257,1126.834853,0.032521345,-234.8843273,179.7232461,16.98448086,38.97323631,12.95212531,-7.743343265,-4.38030526,-6.611685903,-13.6691018,-10.82232953,-6.200485022,0.932761836,0.672960981,-1.616288481,1.511835754,-0.611733888,-2.606781347,-4.439889608,-6.171307911,-2.088102028,Violin
segmentLalgudi Jayaraman - Tani Avarthanam.wav26.wav ,0.397968943,0.118797347,668.3294003,1018.912832,1063.31857,0.031208428,-264.8046326,174.2478299,28.74506183,37.46808224,15.72144631,-6.536708497,-3.132095529,-6.121294592,-11.59937573,-10.62866997,-7.114003986,0.245630598,0.133162105,-1.476549655,1.207999957,-0.558883366,-2.295120754,-4.35079187,-5.0997102,-1.397326424,Violin
segmentLalgudi Jayaraman - Tani Avarthanam.wav27.wav ,0.427395027,0.109944515,662.2969246,946.4547432,997.5523013,0.033607129,-249.7594103,186.9586774,22.89037386,34.21990662,10.40077474,-12.60147735,-8.475414237,-9.948483475,-12.52550088,-10.83119417,-7.963185365,0.862347691,0.738217684,-1.46474636,2.131695155,-0.05201569,-1.922079837,-3.758239006,-6.315066163,-1.222348973,Violin
segmentLalgudi Jayaraman - Tani Avarthanam.wav28.wav ,0.45123893,0.225077108,689.2423003,968.6864324,1078.868476,0.033305921,-170.632156,199.6446293,3.429282251,40.04642142,-1.108388572,-7.921418635,-4.802900501,-10.52840098,-11.92708952,-9.25036227,-8.202751507,1.019949669,-1.127694009,-2.497503788,0.504345823,-3.724103341,-5.976750211,-4.743755639,-8.312942764,-3.595017402,Violin
segmentLalgudi Jayaraman - Tani Avarthanam.wav29.wav ,0.366057559,0.172905177,1327.058692,1313.583276,2465.460804,0.095027678,-203.518455,159.9871195,-21.69671697,43.77872101,4.893812996,-4.19006601,-1.55752028,-5.487089087,-12.46666247,-9.94490226,-7.389612214,-3.018766472,-3.194791701,-2.877938508,-0.25311447,-1.924352313,-3.195302524,-1.257627361,-4.623725506,-1.67776358,Violin
segmentLalgudi Jayaraman - Tani Avarthanam.wav3.wav ,0.405296888,0.06022305,632.8517213,1052.837111,898.7112323,0.029965805,-335.4337101,169.3151908,41.2736178,36.78324107,19.6682158,-3.620764365,-2.648785383,-5.392646378,-11.96670083,-12.34666225,-7.632126531,-0.554493247,0.182730429,-2.07515098,1.708324577,2.196295348,-0.418433465,-1.1153685,-2.301404362,-1.723344557,Violin
segmentLalgudi Jayaraman - Tani Avarthanam.wav4.wav ,0.423865562,0.057208277,635.8756125,1042.472969,882.5529967,0.029847136,-329.9596816,169.5430471,44.54946509,32.3426909,12.6732834,-5.072879802,-1.708662433,-6.081210272,-11.84901599,-11.90229522,-7.62861208,0.794763926,0.8576082,-2.232143014,1.093656898,0.699230516,-1.503751046,-1.92848064,-2.237415714,-1.343326578,Violin
segmentLalgudi Jayaraman - Tani Avarthanam.wav5.wav ,0.414410155,0.080339618,655.6608055,1054.387287,983.5357194,0.030296113,-313.9830331,167.4931051,33.10705482,36.87424606,22.2432987,-0.958147144,-2.668792582,-7.697895809,-13.75062811,-11.53683213,-6.531205473,-1.183226632,0.912176805,-0.254450257,2.919033361,4.766915309,1.303553274,-1.055624948,-2.060854102,-2.202110502,Violin
segmentLalgudi Jayaraman - Tani Avarthanam.wav6.wav ,0.463951702,0.100492045,719.862821,1058.057476,1221.242615,0.031208806,-276.1040767,178.7629234,18.37806341,33.79613497,14.55280075,-3.175179103,-1.846738034,-5.662638571,-12.26165911,-9.159468431,-5.85720844,-0.157975196,1.6603409,-0.64189962,3.173407645,3.187402002,0.002220285,-1.436117976,-3.216290284,-3.326486139,Violin
segmentLalgudi Jayaraman - Tani Avarthanam.wav7.wav ,0.408657285,0.069481023,715.4036077,1130.717972,1141.359765,0.031430649,-307.1319979,160.2658772,34.10612347,30.52125871,11.79490181,-2.696121243,-0.034611876,-4.652634317,-7.659957005,-7.797704035,-5.422523964,2.102435339,2.421109455,-0.132016465,2.193321411,0.265453849,-2.494983475,-1.671779269,-2.413624505,-2.195838243,Violin
segmentLalgudi Jayaraman - Tani Avarthanam.wav8.wav ,0.416647717,0.117195792,651.0970594,1001.750626,1023.260479,0.030395508,-274.8695312,175.2951666,27.73721817,35.05527171,16.78575948,-1.936852894,-2.533809425,-7.821597536,-12.56525833,-11.51733856,-7.619555679,-1.318632633,0.141603757,-0.712629216,3.04512662,2.293929215,-0.781829631,-1.809781969,-4.615136202,-3.730717221,Violin
segmentLalgudi Jayaraman - Tani Avarthanam.wav9.wav ,0.453008717,0.101218477,676.3792759,1047.41177,1098.843355,0.029355832,-289.1832762,176.7664525,22.06166075,34.98488351,18.87882565,-1.280977802,-2.195891897,-5.432321576,-12.54230293,-9.537861286,-5.393790776,-0.68851949,1.379133049,0.093596424,3.417472582,2.847499951,0.241120928,-1.472760821,-3.504619379,-3.533877675,Violin
segmentLalgudi Jayaraman - Teliyaleru.wav1.wav ,0.210005764,0.119059913,1853.544464,1708.030064,3528.128666,0.094476375,-184.9048306,97.4514676,-51.6424407,39.99685251,-16.07784792,3.856037963,-12.61974099,-4.055741043,-13.37411895,-13.0025744,-13.15701623,0.585611525,-4.431116215,-10.36202016,-0.900731556,4.880517475,-1.507234178,1.481487205,1.85422384,5.790197127,Violin
segmentLalgudi Jayaraman - Teliyaleru.wav10.wav ,0.201061299,0.146447241,1982.659193,1663.983831,3595.028261,0.131379402,-153.3846615,101.7960088,-53.58416967,36.93753012,-21.23709813,4.783096429,-14.71294919,-5.407768126,-13.88740655,-4.704267711,-7.809736252,7.124998628,-3.74321711,-11.40531682,-3.238597327,0.356990088,-5.395159544,-1.548271836,-8.695477707,-6.370556028,Violin
segmentLalgudi Jayaraman - Teliyaleru.wav11.wav ,0.207669321,0.133573458,2168.88328,1719.145732,3879.009877,0.148918601,-145.5409866,89.11049231,-56.19881242,36.92886416,-23.16950586,7.76773352,-14.38179081,-4.331916728,-17.46300344,3.032702955,1.074457419,14.45065541,-1.481354903,-13.36048291,-7.813087686,-3.534749971,-3.830885683,-2.209387121,-16.56801847,-5.652115035,Violin
segmentLalgudi Jayaraman - Teliyaleru.wav12.wav ,0.232060151,0.133057714,2029.584123,1693.228967,3689.669356,0.123554431,-141.488794,95.19377637,-58.08384662,36.87992475,-20.28763307,5.457226565,-12.64330615,-3.223817869,-14.84039229,-5.056885766,-6.22795251,6.163715664,-2.018778665,-9.834659916,-1.099557479,0.948551094,-2.574876666,-0.27718561,-7.880314688,-2.294597662,Violin
segmentLalgudi Jayaraman - Teliyaleru.wav13.wav ,0.227858378,0.133086488,1672.684499,1566.771177,3090.456312,0.090651757,-181.018684,113.3179013,-52.22680955,37.19058098,-13.79127007,0.700399114,-10.44336626,-6.531693943,-14.72086113,-15.98430184,-12.74417233,2.214063524,-0.172093698,-9.673798967,-2.728496751,1.991843132,-6.113360894,-6.575645275,-4.324877999,2.04745282,Violin
segmentLalgudi Jayaraman - Teliyaleru.wav14.wav ,0.101855035,0.001300254,506.3212738,504.2244682,1043.471366,0.028154566,-845.3290053,18.36052442,-5.593197131,7.976181598,0.551619492,1.641504859,-2.258798281,-0.748175363,0.355281522,0.782598127,-2.766205112,1.126562745,-0.033995808,0.423452883,-0.440621237,0.227470638,0.209565893,1.020794481,1.272373917,1.007545514,Violin
segmentLalgudi Jayaraman - Teliyaleru.wav2.wav ,0.219506991,0.12680389,1961.115172,1722.029891,3650.677925,0.1137461,-163.388713,94.72081605,-50.70107288,39.19736482,-16.76497572,6.461734906,-13.32950356,-4.563591226,-17.01469867,-8.259503279,-10.28178422,4.980712407,-2.320882998,-11.22882187,-2.750914666,1.2660719,-3.146937189,1.308239836,-4.377394257,2.136359876,Violin
segmentLalgudi Jayaraman - Teliyaleru.wav3.wav ,0.209893003,0.139143676,1848.719836,1669.193772,3434.162567,0.10271442,-153.2884975,105.1521767,-50.54750763,37.84275984,-18.57188762,2.103941613,-13.85690525,-5.580595715,-14.59831395,-10.32213093,-11.53774507,3.887685577,-3.393871835,-8.48664665,-1.152742514,2.822465188,-4.109261487,-1.121402706,-4.376314069,-2.635907066,Violin
segmentLalgudi Jayaraman - Teliyaleru.wav4.wav ,0.222921303,0.133000478,1782.800182,1654.412103,3282.546818,0.093395505,-154.6283937,107.3198084,-53.38677889,31.42985549,-17.95384544,2.332851342,-12.76958005,-5.202789771,-15.1923622,-13.23773283,-13.05893033,4.579690271,-4.460181221,-8.595793463,-1.783455573,1.965813599,-4.640986027,-1.23995819,-5.211565842,-0.169772008,Violin
segmentLalgudi Jayaraman - Teliyaleru.wav5.wav ,0.204398258,0.159128293,1871.715624,1689.674723,3517.420397,0.1175813,-129.3826437,106.3385896,-52.14711284,31.87104494,-21.67128376,3.550652708,-11.70616509,-3.882065501,-20.83342497,-9.375197606,-10.69982548,6.404667644,-3.362995665,-13.07022742,-9.611422762,-5.016000857,-10.82465659,-3.466397102,-12.17533734,-4.383535126,Violin
segmentLalgudi Jayaraman - Teliyaleru.wav6.wav ,0.209865903,0.182556584,1846.401047,1643.060901,3441.954187,0.117925591,-121.1971146,107.687046,-53.98668475,34.83001869,-21.0615556,3.093653891,-12.92448703,-5.92764823,-21.07376247,-9.486412268,-10.66977282,7.591912987,-3.34871254,-12.78502326,-7.130273062,-3.532547832,-10.30863284,-3.475199497,-11.08505312,-4.497041838,Violin
segmentLalgudi Jayaraman - Teliyaleru.wav7.wav ,0.231159992,0.149641961,2113.553025,1709.077487,3759.818932,0.140362341,-119.6316785,93.99297756,-59.12625865,31.6362888,-22.60087351,4.526428453,-13.2944898,-4.123355006,-18.66618084,-3.924659436,-1.977093575,12.8623644,-1.959828406,-10.54313666,-7.666029648,-2.5065326,-5.041142751,-2.039807721,-13.57289189,-5.383407017,Violin
segmentLalgudi Jayaraman - Teliyaleru.wav8.wav ,0.228455879,0.159974754,1916.254965,1662.48728,3500.570499,0.112367423,-130.4143501,102.7893678,-55.88170933,37.43484608,-19.69012154,4.295278049,-14.48560051,-4.46305661,-17.02534191,-9.287902229,-7.986801899,8.39767057,-0.954814566,-8.432833016,-2.214104336,1.802172613,-3.161553071,1.183989198,-7.098180184,-3.690694728,Violin
segmentLalgudi Jayaraman - Teliyaleru.wav9.wav ,0.221466853,0.134646505,1566.992958,1547.031223,2937.915568,0.075851393,-165.1402342,122.2697755,-53.34522231,36.50057625,-14.91934838,-1.735246986,-16.59458234,-8.251963441,-15.71105137,-17.23180358,-12.85579508,2.606708046,-5.021271088,-10.6532897,-3.971706304,1.343250384,-6.192933938,-4.286472931,-2.096003511,-2.784069031,Violin
segmentLalgudi Jayaraman - Vaddhane.wav1.wav ,0.213286321,0.11345198,1542.227184,1431.45126,2774.033226,0.084705081,-249.1392373,102.5957896,-52.91971683,21.14300636,-0.031897306,-20.09092842,-6.955610114,-13.87490744,-15.88295984,-15.60285492,-11.7151659,-0.808126955,1.232336982,-12.67796954,-8.348206043,2.593378607,0.017375299,4.04356065,11.83500492,14.38834689,Violin
segmentLalgudi Jayaraman - Vaddhane.wav10.wav ,0.207801345,0.129948437,1525.249215,1504.536973,2811.049669,0.075745952,-189.6129305,121.5134319,-50.48919065,33.71583091,-6.637705467,-5.873539153,-13.74691192,-7.063558469,-14.19050087,-15.7272909,-11.96083429,-2.217832244,-6.157534288,-10.46233572,-7.891240222,-2.850015373,-5.038413471,2.903118943,11.72730402,13.21774832,Violin
segmentLalgudi Jayaraman - Vaddhane.wav11.wav ,0.237664673,0.114308387,1692.529151,1618.374148,3134.297714,0.086035383,-166.5699175,118.0460825,-51.64412925,37.39758544,-11.25993527,-0.141182407,-16.69595404,-1.673374472,-12.03302644,-11.009894,-15.19202067,-1.789163856,-6.519509232,-5.218603822,-2.523678297,1.118592775,-6.398296632,0.396240918,3.525514675,4.175261223,Violin
segmentLalgudi Jayaraman - Vaddhane.wav12.wav ,0.231733285,0.107070886,1674.655836,1640.520691,3095.389616,0.08123647,-174.0813831,115.6248938,-47.79578667,34.54333138,-8.347587234,-3.085662071,-17.01437447,-3.600424016,-11.91274502,-11.6936687,-12.68171731,-0.643978819,-5.996755343,-7.043781866,-4.34704197,-0.928711144,-8.043335162,-2.481449124,3.12095627,4.73647314,Violin
segmentLalgudi Jayaraman - Vaddhane.wav13.wav ,0.236498539,0.121959127,1880.37656,1702.482244,3469.354021,0.110385954,-142.4001896,105.4701801,-51.81876546,34.23597411,-17.44048458,-1.814039525,-17.21516288,-3.484726628,-16.01649977,-7.91137711,-8.095056017,2.455596992,-2.161802904,-8.113244783,-5.299307629,-5.616256206,-12.19136822,-8.341519772,-6.293136142,5.303560319,Violin
segmentLalgudi Jayaraman - Vaddhane.wav14.wav ,0.222412773,0.127760157,1926.880778,1634.73432,3401.329433,0.125680646,-147.1504742,103.5464178,-56.20422024,34.38512246,-14.6835776,-3.136494194,-17.89565486,-4.845866461,-16.14477386,-4.874426439,-2.117641179,4.2066302,-3.625165631,-11.86424831,-6.077004696,-3.589986512,-7.168770739,-5.338912757,-3.799407701,5.861844147,Violin
segmentLalgudi Jayaraman - Vaddhane.wav15.wav ,0.219261584,0.148591772,1873.467306,1618.42623,3303.096693,0.110748008,-142.8407937,102.6993373,-56.57133148,31.48127131,-11.99726903,-3.16071588,-17.07194277,-4.002837823,-12.51086261,-8.119981718,-3.031985649,5.578281186,2.665791768,-5.63435636,-4.128069258,-1.463456219,-7.755588756,-8.478577322,-7.533757617,1.173443777,Violin
segmentLalgudi Jayaraman - Vaddhane.wav16.wav ,0.214678002,0.146390617,1695.130353,1563.215599,3070.648099,0.09786411,-162.3698267,113.0533635,-51.39479887,38.35450322,-10.43667094,-2.519291086,-14.03976935,-3.987463868,-14.07665416,-14.69994813,-12.54860743,-1.737005054,-4.450731976,-7.068985777,-2.009315924,2.792333427,-6.547460339,-8.751303409,-2.374028705,5.416559917,Violin
segmentLalgudi Jayaraman - Vaddhane.wav17.wav ,0.225619195,0.129919052,1738.560074,1626.270416,3193.647355,0.089115107,-165.7196468,108.5299583,-49.96773462,34.40159151,-8.083982629,-7.167328873,-16.39697903,-4.457480715,-13.08429221,-15.80885391,-11.82705118,-2.020337277,-5.368534048,-10.64103408,-5.113319077,0.514171375,-6.864780221,-9.712782488,-3.890569647,3.10862742,Violin
segmentLalgudi Jayaraman - Vaddhane.wav18.wav ,0.251810543,0.128031626,1716.143983,1576.697337,3114.447834,0.091774577,-152.0734677,113.196872,-58.8421119,34.29112494,-11.80138878,-7.919632044,-17.0829113,-5.108221928,-13.07593755,-13.59973302,-13.06759142,0.085312973,-4.196699729,-11.54596788,-6.323396926,-2.5341561,-11.20299005,-5.83128564,0.736952412,3.401162724,Violin
segmentLalgudi Jayaraman - Vaddhane.wav19.wav ,0.230112875,0.142845646,1982.076203,1696.077313,3522.270368,0.120875308,-138.5162859,96.96138403,-54.18321637,37.58859239,-15.71016998,-1.536026644,-19.31869137,-2.141440826,-17.54005448,-8.313478821,-5.13260818,5.332450496,0.778803079,-7.052714397,-5.286498216,-2.347493382,-8.341839811,-7.65989072,-7.548679596,1.480375925,Violin
segmentLalgudi Jayaraman - Vaddhane.wav2.wav ,0.210315764,0.131582573,1567.362758,1361.132316,2732.883475,0.093047056,-227.9971789,105.2434625,-70.09733947,22.41097369,-7.85501809,-16.17142057,-12.21748103,-14.81308524,-18.39146357,-18.934183,-14.71786589,-3.029749492,3.510812416,-8.75865748,-2.923148145,7.919777204,6.213433663,8.2882267,17.08718219,16.4994109,Violin
segmentLalgudi Jayaraman - Vaddhane.wav20.wav ,0.230947127,0.134759739,1755.273677,1592.172517,3180.6391,0.092950307,-166.5215312,107.1797523,-56.82666839,39.99050704,-10.81469887,-5.330357645,-17.28345144,-5.0038752,-14.55431905,-14.08127933,-13.41936374,-0.098630471,-5.400331025,-9.04779067,-4.220630789,-0.864241603,-7.725410549,0.476160471,8.945336566,9.306239367,Violin
segmentLalgudi Jayaraman - Vaddhane.wav21.wav ,0.211632756,0.157803059,1800.89352,1591.474652,3263.271934,0.096938945,-164.2481022,98.0094867,-53.17571702,41.90728674,-11.62193705,-7.135438111,-15.5999779,-6.580952122,-15.15615501,-17.70736534,-12.87682296,-2.06398165,-5.152056267,-9.174790305,-0.7265157,1.432159702,-4.05209729,1.304188301,9.257411952,9.862918864,Violin
segmentLalgudi Jayaraman - Vaddhane.wav22.wav ,0.217458714,0.146213189,1934.538549,1655.325609,3460.579074,0.11007681,-168.0252621,91.38901785,-50.15646506,40.88182082,-15.80503014,-7.318706886,-16.92984145,-5.185278039,-15.19670208,-11.35622129,-7.011239908,1.554672926,-1.826956113,-4.469783007,-0.27011028,-0.759198845,-5.820011314,-3.859912802,-0.809685884,7.884068187,Violin
segmentLalgudi Jayaraman - Vaddhane.wav23.wav ,0.209898471,0.141627923,2084.69325,1637.140366,3598.736572,0.121829573,-167.725622,82.99326111,-60.30617383,41.1643079,-19.61725527,-11.01642039,-20.46505485,-3.118953132,-13.87096805,-7.148502255,-2.736373776,8.813025626,2.976995534,-0.18188333,4.359194014,0.792109569,-7.84329637,-5.833343609,-4.404640205,8.293328136,Violin
segmentLalgudi Jayaraman - Vaddhane.wav24.wav ,0.21174324,0.164534584,1716.312074,1590.112868,3177.264121,0.087305217,-164.9456189,102.1872857,-47.80702777,38.74500155,-10.60008211,-8.82401259,-13.66380829,-6.741315746,-12.46604845,-18.05391324,-13.4792782,-2.603393159,-5.03987133,-9.139350034,-0.730705068,0.225578354,-2.61196394,4.80579659,7.784453082,11.15594775,Violin
segmentLalgudi Jayaraman - Vaddhane.wav25.wav ,0.212313075,0.161048472,1546.46726,1505.437689,2879.574254,0.074647697,-182.9177293,112.8498641,-48.0271692,36.90750512,-9.135635927,-11.61891138,-13.5451636,-9.559501563,-13.94595202,-18.10314552,-12.3261568,1.45383895,-4.371131802,-11.24663418,-4.840125108,-1.840532844,-5.862350331,-0.6693445,5.997193467,9.054462225,Violin
segmentLalgudi Jayaraman - Vaddhane.wav26.wav ,0.202507218,0.150901601,1684.496767,1541.868008,3071.181429,0.087267424,-184.6637076,104.1128586,-52.67855959,39.15632044,-13.69723239,-8.051729793,-15.653991,-7.160107176,-13.83169848,-17.26376256,-13.21846102,0.884989914,-3.411019097,-9.045078936,-1.613363429,0.780852907,-2.346226116,5.059638126,11.60758255,12.5600007,Violin
segmentLalgudi Jayaraman - Vaddhane.wav27.wav ,0.243557727,0.135371372,1692.275497,1614.62329,3066.073127,0.086498721,-157.3784475,111.1781192,-50.89061259,31.1440997,-4.994456622,-4.295333465,-14.76639676,-4.102121781,-10.85376569,-13.65240671,-13.77219946,-2.599483321,-5.485527248,-11.61636732,-7.597225659,2.269213026,-5.446627029,-6.984606611,1.351464975,5.90652993,Violin
segmentLalgudi Jayaraman - Vaddhane.wav28.wav ,0.248992819,0.134187281,2004.841334,1671.993854,3487.003915,0.120115676,-140.6230626,94.41164349,-60.63555717,37.16952292,-12.76856955,0.726839776,-17.58027845,1.524559529,-14.89357779,-11.01086473,-15.68506579,0.691636732,0.784710052,-0.984979695,2.894749942,10.66944133,-1.408106875,-6.163905934,-5.35982994,4.656636961,Violin
segmentLalgudi Jayaraman - Vaddhane.wav29.wav ,0.234621399,0.154769421,2181.477049,1659.153998,3636.694676,0.148087918,-133.3688859,86.98911596,-62.99407804,37.40603388,-14.5112128,-1.614048644,-18.1157799,4.476305467,-13.85801522,-0.341145463,-2.151706878,8.22306246,-0.048584633,-8.642645158,-3.368323703,3.532159229,-5.123115289,-9.624215852,-11.06478253,6.23139431,Violin
segmentLalgudi Jayaraman - Vaddhane.wav3.wav ,0.181593644,0.105413452,1789.690608,1444.265816,3060.648159,0.117907828,-241.5959353,86.06455807,-60.48580029,23.25873333,-7.927678505,-16.31660769,-9.943322487,-12.75704319,-17.98860159,-16.38869957,-15.4284859,-2.834276405,14.32782279,9.529571604,16.22858221,17.0743436,0.283902652,-9.35375695,-1.97113559,11.86910345,Violin
segmentLalgudi Jayaraman - Vaddhane.wav30.wav ,0.234879595,0.168363899,2025.19453,1678.469561,3560.611803,0.129012447,-145.643802,93.54829832,-53.66319481,35.12082893,-15.16803738,-2.389345269,-13.63390036,-1.621006966,-15.53079111,-6.968307818,-5.710746677,8.074650387,4.577507254,-3.710172212,0.369505945,3.08193199,-4.486568118,-8.370198496,-6.70351427,5.531445377,Violin
segmentLalgudi Jayaraman - Vaddhane.wav31.wav ,0.225458444,0.138098374,1765.700021,1599.87848,3163.772536,0.095668356,-158.9324891,108.8412792,-57.95318583,36.39697495,-9.783176888,-2.780921372,-17.12294512,-2.139632352,-14.65593959,-13.86074764,-15.25284682,-1.513947512,-5.225644545,-6.674133977,-3.247882201,4.195553936,-5.615602477,-5.41788457,-1.324491416,4.802757229,Violin
segmentLalgudi Jayaraman - Vaddhane.wav32.wav ,0.123002385,0.056943242,1114.078797,1014.650822,1975.745131,0.062778699,-356.4485996,67.50795071,-35.62513276,22.11130006,-5.243684037,-0.262847213,-7.289553925,-1.057841598,-11.45607577,-7.274255543,-5.091471491,-0.758502427,-4.698170029,-4.121407129,-4.278190471,1.724018769,-4.002541342,-6.060607985,-3.520570958,5.775506972,Violin
segmentLalgudi Jayaraman - Vaddhane.wav4.wav ,0.200834151,0.109655105,2005.781437,1511.900885,3299.030051,0.144236845,-251.1194124,88.02995823,-59.68739721,28.13762276,-15.28480739,-13.70929766,-12.81827899,-8.619117489,-18.66539631,-0.853330294,5.256346686,14.89515094,11.39776226,-9.665699269,-4.609570626,4.751847858,7.037787007,0.223041617,-4.03317059,10.8806288,Violin
segmentLalgudi Jayaraman - Vaddhane.wav5.wav ,0.19714848,0.167086974,2106.739438,1493.911817,3353.346389,0.154952956,-196.5220724,71.69181165,-67.09548554,23.72441391,-19.8315223,-16.19014613,-18.10050211,-12.16453917,-20.47009558,0.837102608,9.370319387,15.76554049,5.850808161,-13.72594557,-6.456231339,7.572069521,4.727021507,-4.359598531,1.385289993,18.75912736,Violin
segmentLalgudi Jayaraman - Vaddhane.wav6.wav ,0.192307452,0.126881704,2164.841289,1536.272303,3463.554056,0.157163449,-219.5335105,75.44558032,-65.43496704,27.46267017,-21.01387578,-14.74914604,-15.48799057,-5.716839123,-16.11066021,3.801361907,6.030714436,11.94353235,4.503460073,-11.48567903,-0.596086204,9.020258376,5.858252369,-1.132205062,-0.910437549,17.01074451,Violin
segmentLalgudi Jayaraman - Vaddhane.wav7.wav ,0.192012047,0.157068402,1753.543778,1379.62907,2976.757,0.112578306,-194.6694617,97.09251051,-74.346047,23.98598302,-14.29612157,-14.44737444,-14.17707929,-13.41048579,-21.66321656,-16.04337883,-7.907953685,4.766044466,10.14376815,-1.829102779,5.004703083,12.24696581,7.858158115,2.432932308,4.485204311,8.949148913,Violin
segmentLalgudi Jayaraman - Vaddhane.wav8.wav ,0.18839663,0.161737934,1483.374786,1351.013108,2637.167387,0.081887638,-213.3255079,103.7670144,-60.07434641,20.91370442,-4.377475955,-17.57350888,-11.37846772,-12.31254799,-18.6652314,-19.12857191,-14.10491462,-3.863003773,2.895327862,-8.879605994,0.179218301,11.31616814,4.657083509,4.560748283,12.79216464,15.55603274,Violin
segmentLalgudi Jayaraman - Vaddhane.wav9.wav ,0.203614199,0.077482358,1524.120215,1533.704578,2804.608041,0.077981766,-273.9879784,105.1746766,-43.33299919,21.58174787,2.331108599,-17.53072156,-3.54132619,-9.009406592,-13.35524948,-12.65138564,-9.556210997,-1.672062846,0.288784035,-10.91665349,-7.148560245,2.853303006,-0.868545759,0.590806893,8.838862975,10.53224943,Violin
segmentLalgudi Jayaraman - Varnam.wav1.wav ,0.294914479,0.126936287,2680.156404,1845.260246,4429.439882,0.201933397,-159.8769862,57.72299756,-58.16382903,46.72620292,-23.60319071,5.447528247,-10.34635133,-0.661743903,-15.89678476,-3.403442214,-5.983121196,8.526906673,0.646244159,-4.665354984,-4.447377536,3.371234863,2.269761814,4.971685772,-4.063301519,-3.840085641,Violin
segmentLalgudi Jayaraman - Varnam.wav10.wav ,0.28312436,0.143338397,2650.141597,1877.21678,4446.87311,0.19052039,-115.6804043,58.95036144,-58.53882042,41.22465682,-21.48116544,5.424784161,-13.00098142,0.365771861,-15.1270441,0.456129028,-4.967857298,7.317737532,-4.078163391,-9.882824066,-3.795444486,7.977699019,2.41482552,1.811345618,-11.69861651,-4.151426276,Violin
segmentLalgudi Jayaraman - Varnam.wav11.wav ,0.288777181,0.144995958,2571.767835,1874.646139,4361.790292,0.178905192,-111.6310566,62.89953995,-59.14319712,41.0838977,-20.59324562,5.471483705,-12.18669157,0.768949548,-16.69559244,-1.894515365,-5.66475112,7.465429294,-3.727051782,-9.067492979,-4.182977547,8.307090029,3.670916464,4.171661961,-11.47136457,-4.845069733,Violin
segmentLalgudi Jayaraman - Varnam.wav12.wav ,0.291781301,0.140028328,2597.562585,1920.83256,4442.623136,0.181206387,-103.6720716,63.96433835,-56.80862517,40.46044755,-20.33785331,3.968374128,-12.66970887,-1.234220822,-17.7200419,-2.243833045,-7.390559289,6.065216374,-7.475578237,-9.81791063,-4.230283675,9.604001279,5.216961225,4.758119933,-7.952719149,-4.300244925,Violin
